season,player_code,player_name,team,is_traded,age,age_c,age_c2,pir_lag_raw,pir_lag_shrunk,shrink_w,games_lag,min_lag,el_seasons,league_pir_mean,pir_lag1_season,pir_lag2_season,pir_per_game,min_per_game,games,sum_pir
2020,7432,"EVANS, JEREMY",MIL,False,33,6,36,12.125925925925927,10.217786061066244,0.5454545454545454,48.0,22.573827160493828,2,7.928018223234624,2019.0,2018.0,4.6,10.153333333333332,5.0,23.0
2020,7056,"BOOKER, DEVIN",KHI,False,29,2,4,12.282142857142858,10.208750174329413,0.5238095238095238,44.0,21.618988095238095,2,7.928018223234624,2019.0,2018.0,15.333333333333334,27.61444444444444,15.0,230.0
2020,CPR,"SIMON, KRUNOSLAV",IST,False,35,8,64,11.737777777777776,10.166742909924931,0.5876288659793815,57.0,23.918962962962958,4,7.928018223234624,2019.0,2018.0,12.964285714285714,26.495238095238097,28.0,363.0
2020,9622,"BROWN, LORENZO",ULK,False,30,3,9,13.037037037037036,9.98687655118485,0.40298507462686567,27.0,25.25555555555556,1,7.928018223234624,2019.0,,9.117647058823527,22.96372549019608,34.0,310.0
2020,9748,"JEREBKO, JONAS",KHI,False,33,6,36,12.785714285714286,9.928246013667426,0.4117647058823529,28.0,23.69345238095238,1,7.928018223234624,2019.0,,12.0,26.134444444444444,15.0,180.0
2020,6533,"COLOM, QUINO",RED,False,32,5,25,11.494153846153846,9.926621704211332,0.5604395604395604,51.0,21.80577435897436,2,7.928018223234624,2019.0,2016.0,5.875,14.15625,8.0,47.0
2020,9733,"JEKIRI, TONYE",BAS,False,26,-1,1,12.77777777777778,9.882398939244553,0.40298507462686567,27.0,23.89444444444444,1,7.928018223234624,2019.0,,8.4,18.84555555555556,30.0,252.0
2020,5216,"MCCOLLUM, ERRICK",KHI,False,32,5,25,12.551724137931034,9.871314912020072,0.42028985507246375,29.0,26.473563218390805,1,7.928018223234624,2017.0,,11.25,21.57619047619048,28.0,315.0
2020,8991,"BLACK, TARIK",DYR,False,29,2,4,11.904895104895106,9.838985036500048,0.4805194805194805,37.0,20.408111888111883,2,7.928018223234624,2019.0,2018.0,4.25,13.097916666666665,8.0,34.0
2020,5856,"THOMAS, WILL",DYR,False,34,7,49,11.097777777777777,9.790660435698125,0.5876288659793815,57.0,26.211925925925925,2,7.928018223234624,2019.0,2017.0,13.235294117647058,25.72058823529412,34.0,450.0
2020,LHK,"PLEISS, TIBOR",IST,False,31,4,16,10.912857142857142,9.694555543011216,0.5918367346938775,58.0,17.189063492063493,4,7.928018223234624,2019.0,2018.0,8.947368421052632,13.808771929824562,19.0,170.0
2020,5161,"PAPAPETROU, IOANNIS",PAN,False,26,-1,1,10.903111111111109,9.609592464208289,0.5652173913043478,52.0,26.849881481481482,4,7.928018223234624,2019.0,2018.0,10.555555555555555,30.66604938271605,27.0,285.0
2020,LRU,"SIMONOVIC, MARKO",RED,False,34,7,49,11.7,9.544581841848355,0.42857142857142855,30.0,26.723333333333336,1,7.928018223234624,2016.0,,4.652173913043479,18.63115942028985,23.0,107.0
2020,4119,"TYUS, ALEX",MAD,False,32,5,25,10.393333333333333,9.40720728929385,0.6,60.0,18.97311111111111,3,7.928018223234624,2018.0,2017.0,3.1875,9.821875,16.0,51.0
2020,7201,"VOIGTMANN, JOHANNES",CSK,False,28,1,1,10.443349753694582,9.406099638040992,0.5876288659793815,57.0,23.04510673234811,4,7.928018223234624,2019.0,2018.0,11.3125,19.147916666666667,32.0,362.0
2020,9051,"NNOKO, LANDRY",RED,False,26,-1,1,11.321428571428571,9.325304837196837,0.4117647058823529,28.0,22.151190476190475,1,7.928018223234624,2019.0,,9.8,20.831666666666663,10.0,98.0
2020,JFO,"CASSPI, OMRI",TEL,False,32,5,25,18.33333333333333,9.285233237595325,0.13043478260869565,6.0,21.23888888888889,1,7.928018223234624,2019.0,,4.5,11.34375,16.0,72.0
2020,4172,"PONITKA, MATEUSZ",DYR,False,27,0,0,12.22222222222222,9.260702222920429,0.3103448275862069,18.0,24.342592592592595,1,7.928018223234624,2019.0,,14.117647058823527,25.96764705882353,34.0,480.0
2020,2812,"HINES, KYLE",MIL,False,34,7,49,10.134285714285713,9.233768370999554,0.5918367346938775,58.0,21.862333333333332,4,7.928018223234624,2019.0,2018.0,10.090909090909092,24.45404040404041,33.0,333.0
2020,8855,"WALKUP, THOMAS",ZAL,False,28,1,1,10.068571428571428,9.19487624271967,0.5918367346938775,58.0,22.10252380952381,2,7.928018223234624,2019.0,2018.0,10.617647058823527,24.154901960784315,34.0,361.0
2020,2328,"GRIGONIS, MARIUS",ZAL,False,26,-1,1,10.373333333333333,9.15067577828398,0.5,40.0,23.710333333333335,2,7.928018223234624,2019.0,2018.0,13.735294117647058,27.63333333333333,34.0,467.0
2020,4554,"ZIZIC, ANTE",TEL,False,23,-4,16,12.1875,9.14501301659616,0.2857142857142857,16.0,21.886458333333334,1,7.928018223234624,2016.0,,11.352941176470589,19.87745098039216,34.0,386.0
2020,4331,"DELANEY, MALCOLM",MIL,False,31,4,16,10.961538461538462,9.123041347414924,0.3939393939393939,26.0,22.466666666666665,1,7.928018223234624,2019.0,,10.538461538461538,24.66730769230769,26.0,274.0
2020,5775,"BARON, BILLY",DYR,False,30,3,9,10.961538461538462,9.123041347414924,0.3939393939393939,26.0,24.602564102564106,1,7.928018223234624,2019.0,,8.117647058823529,18.353431372549014,34.0,276.0
2020,8004,"TARCZEWSKI, KALEB",MIL,False,27,0,0,10.035714285714285,9.119324693331823,0.5652173913043478,52.0,20.01781746031746,3,7.928018223234624,2019.0,2018.0,4.78125,13.938020833333333,32.0,153.0
2020,3151,"ERIKSSON, MARCUS",BER,False,27,0,0,10.008777429467084,9.094157998156113,0.5604395604395604,51.0,22.269759665621734,3,7.928018223234624,2019.0,2018.0,10.727272727272728,23.312878787878788,22.0,236.0
2020,1833,"MOERMAN, ADRIEN",IST,False,32,5,25,10.193333333333333,9.088301572309572,0.5121951219512195,42.0,19.678944444444443,4,7.928018223234624,2019.0,2018.0,9.0,21.264705882352946,34.0,306.0
2020,4863,"JOVIC, STEFAN",KHI,False,30,3,9,10.060869565217391,9.068845685225407,0.5348837209302325,46.0,22.5231884057971,3,7.928018223234624,2019.0,2018.0,7.0,23.08125,8.0,56.0
2020,5836,"THOMPKINS, TREY",MAD,False,30,3,9,10.199473684210526,9.049369653336651,0.4936708860759494,39.0,18.756815789473684,4,7.928018223234624,2019.0,2018.0,11.242424242424242,21.956565656565655,33.0,371.0
2020,BMT,"FERNANDEZ, RUDY",MAD,False,35,8,64,9.82276923076923,8.989911645039733,0.5604395604395604,51.0,20.015374358974356,4,7.928018223234624,2019.0,2018.0,4.304347826086956,14.402173913043478,23.0,99.0
2020,6614,"SINGLETON, CHRIS",IST,False,31,4,16,9.718571428571428,8.987733385576814,0.5918367346938775,58.0,25.146460317460317,4,7.928018223234624,2019.0,2018.0,7.970588235294118,21.742156862745095,34.0,271.0
2020,6754,"HENRY, PIERRIA",BAS,False,27,0,0,10.36,8.863395829682846,0.38461538461538464,25.0,24.65,1,7.928018223234624,2019.0,,15.970588235294118,26.79656862745098,34.0,543.0
2020,6433,"PANGOS, KEVIN",DYR,False,27,0,0,9.42,8.823207289293851,0.6,60.0,23.136555555555553,3,7.928018223234624,2018.0,2017.0,14.323529411764708,28.32107843137255,34.0,487.0
2020,3490,"BARTHEL, DANILO",ULK,False,29,2,4,9.333333333333332,8.753821947725617,0.5876288659793815,57.0,24.101555555555557,2,7.928018223234624,2019.0,2018.0,8.346153846153847,21.347435897435897,26.0,217.0
2020,9004,"O'BRYANT, JOHNNY",RED,False,27,0,0,9.833333333333334,8.744581841848357,0.42857142857142855,30.0,23.38555555555556,1,7.928018223234624,2018.0,,11.0625,20.69375,16.0,177.0
2020,JUO,"SPANOULIS, VASSILIS",OLY,False,38,11,121,9.409090909090908,8.728137950076524,0.5402298850574713,47.0,23.615757575757577,4,7.928018223234624,2019.0,2018.0,4.705882352941177,17.272058823529413,34.0,160.0
2020,6477,"RUBIT, AUGUSTINE",ZAL,False,31,4,16,9.224615384615383,8.6843665673734,0.5833333333333334,56.0,17.84546153846154,2,7.928018223234624,2019.0,2017.0,9.387096774193548,19.101612903225806,31.0,291.0
2020,9580,"ELLIS, OCTAVIUS",OLY,False,27,0,0,12.571428571428571,8.619589977220956,0.14893617021276595,7.0,21.452380952380956,1,7.928018223234624,2019.0,,8.090909090909092,14.293434343434342,33.0,267.0
2020,2329,"ULANOVAS, EDGARAS",ULK,False,28,1,1,9.055238095238096,8.59514835156321,0.5918367346938775,58.0,25.46011111111111,4,7.928018223234624,2019.0,2018.0,4.678571428571429,19.57857142857143,28.0,131.0
2020,3526,"LIGHTY, DAVID",ASV,False,32,5,25,9.48148148148148,8.554040730289326,0.40298507462686567,27.0,22.892592592592592,1,7.928018223234624,2019.0,,10.727272727272728,25.31212121212121,33.0,354.0
2020,7125,"SIVA, PEYTON",BER,False,30,3,9,9.823529411764708,8.493346121568159,0.2982456140350877,17.0,21.19019607843137,1,7.928018223234624,2019.0,,11.73076923076923,20.308333333333334,26.0,305.0
2020,1255,"PAPANIKOLAOU, KOSTAS",OLY,False,30,3,9,8.857435897435895,8.470178533185365,0.5833333333333334,56.0,23.725589743589744,4,7.928018223234624,2019.0,2018.0,5.857142857142857,21.69761904761905,14.0,82.0
2020,KLT,"HEURTEL, THOMAS",BAR,False,31,4,16,9.120000000000001,8.466859300402533,0.4520547945205479,33.0,16.45488888888889,4,7.928018223234624,2019.0,2018.0,1.9166666666666667,13.526388888888889,12.0,23.0
2020,7831,"SHIELDS, SHAVON",MIL,False,26,-1,1,8.824137931034482,8.446824369855594,0.5789473684210527,55.0,25.051622458001766,2,7.928018223234624,2019.0,2018.0,14.96551724137931,26.9948275862069,29.0,434.0
2020,5099,"HANGA, ADAM",BAR,False,31,4,16,8.844805194805193,8.437344318551608,0.5555555555555556,50.0,20.410595238095233,4,7.928018223234624,2019.0,2018.0,4.970588235294118,16.840686274509807,34.0,169.0
2020,2972,"ROCHESTIE, TAYLOR",RED,False,35,8,64,8.746666666666666,8.386821197026208,0.5604395604395604,51.0,19.01495238095238,2,7.928018223234624,2019.0,2017.0,3.555555555555556,11.274074074074075,9.0,32.0
2020,2536,"JEAN-CHARLES, LIVIO",OLY,False,27,0,0,8.925925925925926,8.330160133274402,0.40298507462686567,27.0,21.14753086419753,1,7.928018223234624,2019.0,,7.068965517241379,17.529885057471265,29.0,205.0
2020,518,"SAN EMETERIO, FERNANDO",PAM,False,36,9,81,8.64,8.300961058683153,0.5238095238095238,44.0,19.51775,2,7.928018223234624,2019.0,2017.0,4.958333333333333,13.28263888888889,24.0,119.0
2020,LRQ,"VAN ROSSOM, SAM",PAM,False,34,7,49,8.649999999999999,8.279752934992114,0.48717948717948717,38.0,21.088095238095235,2,7.928018223234624,2019.0,2017.0,9.212121212121213,22.514646464646464,33.0,304.0
2020,4004,"GUDURIC, MARKO",ULK,False,25,-2,4,8.5,8.27120728929385,0.6,60.0,19.28188888888889,3,7.928018223234624,2018.0,2017.0,10.166666666666666,25.327777777777776,18.0,183.0
2020,4884,"LABEYRIE, LOUIS",PAM,False,28,1,1,8.666666666666666,8.225682521334104,0.40298507462686567,27.0,20.26234567901235,1,7.928018223234624,2019.0,,9.655172413793103,20.25919540229885,29.0,280.0
2020,9754,"LOYD, JORDAN",RED,False,27,0,0,8.833333333333334,8.208978084989397,0.3103448275862069,18.0,21.89351851851852,1,7.928018223234624,2019.0,,16.517241379310345,27.34942528735632,29.0,479.0
2020,5789,"KURIC, KYLE",BAR,False,31,4,16,8.382222222222222,8.194921604083007,0.5876288659793815,57.0,19.587481481481483,2,7.928018223234624,2019.0,2018.0,7.53125,17.877604166666668,32.0,241.0
2020,8966,"TOBEY, MIKE",PAM,False,26,-1,1,8.666666666666666,8.182307031629263,0.3442622950819672,21.0,15.253968253968251,1,7.928018223234624,2019.0,,11.696969696969695,18.68282828282828,33.0,386.0
2020,46,"STRELNIEKS, JANIS",CSK,False,31,4,16,8.405714285714286,8.169814995600873,0.5061728395061729,41.0,17.967142857142857,4,7.928018223234624,2019.0,2018.0,3.2857142857142856,14.33015873015873,21.0,69.0
2020,8780,"HERMANNSSON, MARTIN",PAM,False,26,-1,1,8.481481481481481,8.151055655662462,0.40298507462686567,27.0,25.77037037037037,1,7.928018223234624,2019.0,,7.793103448275862,17.71206896551724,29.0,226.0
2020,5771,"CALOIARO, ANGELO",TEL,False,31,4,16,8.3,8.130917374197557,0.5454545454545454,48.0,22.485111111111113,2,7.928018223234624,2019.0,2018.0,7.848484848484849,25.58333333333333,33.0,259.0
2020,7947,"VILDOZA, LUCA",BAS,False,25,-2,4,8.271666666666668,8.111830181349438,0.5348837209302325,46.0,22.898666666666664,3,7.928018223234624,2019.0,2018.0,10.1875,25.18125,32.0,326.0
2020,6590,"BEAUBOIS, RODRIGUE",IST,False,32,5,25,8.239560439560439,8.106989283677112,0.574468085106383,54.0,21.5109706959707,4,7.928018223234624,2019.0,2018.0,9.161290322580646,21.127956989247316,31.0,284.0
2020,9862,"PUNTER, KEVIN",MIL,False,27,0,0,8.391304347826088,8.097154427450555,0.36507936507936506,23.0,20.30434782608696,1,7.928018223234624,2019.0,,12.586206896551724,25.76609195402299,29.0,365.0
2020,7853,"MCKISSIC, SHAQUIELLE",OLY,False,30,3,9,10.333333333333334,8.095830905334534,0.06976744186046512,3.0,26.00555555555556,1,7.928018223234624,2019.0,,9.757575757575758,23.40858585858586,33.0,322.0
2020,7,"DEDOVIC, NIHAD",MUN,False,30,3,9,8.242857142857144,8.0929338477988,0.5238095238095238,44.0,22.94490476190476,2,7.928018223234624,2019.0,2018.0,6.533333333333333,20.52111111111111,15.0,98.0
2020,3733,"ABALDE, ALBERTO",MAD,False,25,-2,4,8.099826086956522,8.021731603446568,0.5454545454545454,48.0,20.66434782608696,2,7.928018223234624,2019.0,2017.0,8.205882352941176,19.250980392156865,34.0,279.0
2020,5056,"ZIPSER, PAUL",MUN,False,26,-1,1,8.142857142857142,8.016481307785073,0.4117647058823529,28.0,22.104166666666664,1,7.928018223234624,2019.0,,9.411764705882351,22.21078431372549,34.0,320.0
2020,4866,"KALINIC, NIKOLA",PAM,False,29,2,4,8.065641025641026,8.008298191305027,0.5833333333333334,56.0,24.036735042735046,4,7.928018223234624,2019.0,2018.0,12.264705882352942,26.65882352941176,34.0,417.0
2020,3024,"GRANGER, JAYSON",BER,False,31,4,16,8.075862068965517,8.002852762431743,0.5061728395061729,41.0,20.585574712643677,3,7.928018223234624,2018.0,2017.0,11.428571428571429,23.285714285714285,28.0,320.0
2020,4194,"LAUVERGNE, JOFFREY",ZAL,False,29,2,4,8.033492822966508,7.981406600876689,0.5061728395061729,41.0,15.511435406698563,2,7.928018223234624,2019.0,2018.0,11.96875,20.909375,32.0,383.0
2020,9917,"HOLLINS, AUSTIN",DYR,False,29,2,4,7.925925925925926,7.927175058647537,0.40298507462686567,27.0,22.80987654320988,1,7.928018223234624,2019.0,,6.0606060606060606,18.67171717171717,33.0,200.0
2020,848,"NEDOVIC, NEMANJA",PAN,False,29,2,4,7.865882352941177,7.9004022808819805,0.4444444444444444,32.0,19.301228758169934,3,7.928018223234624,2019.0,2018.0,14.88,26.093333333333334,25.0,372.0
2020,4117,"BROOKS, JEFF",MIL,False,31,4,16,7.873321234119782,7.898183501899256,0.5454545454545454,48.0,22.368009679370843,3,7.928018223234624,2019.0,2018.0,3.8461538461538463,13.832051282051282,26.0,100.0
2020,2980,"GIST, JAMES",MUN,False,34,7,49,7.874666666666666,7.897130479958438,0.5789473684210527,55.0,20.852444444444448,4,7.928018223234624,2019.0,2018.0,3.9444444444444446,21.7787037037037,18.0,71.0
2020,1844,"HACKETT, DANIEL",CSK,False,33,6,36,7.847076461769117,7.882268531971512,0.5652173913043478,52.0,18.914397801099454,4,7.928018223234624,2019.0,2018.0,9.92,23.44,25.0,248.0
2020,10357,"YABUSELE, GUERSCHON",ASV,False,25,-2,4,6.5,7.8600173554615465,0.047619047619047616,2.0,23.091666666666665,1,7.928018223234624,2019.0,,10.966666666666669,25.13222222222222,30.0,329.0
2020,556,"CLAVER, VICTOR",BAR,False,32,5,25,7.764705882352941,7.839792016091646,0.5402298850574713,47.0,21.245882352941177,4,7.928018223234624,2019.0,2018.0,3.2,13.876666666666669,10.0,32.0
2020,4251,"THOMAS, MALCOLM",MUN,False,32,5,25,7.74,7.831716206455915,0.5121951219512195,42.0,17.1845,3,7.928018223234624,2019.0,2018.0,3.0,13.093333333333334,10.0,30.0
2020,9846,"BRYANT, ELIJAH",TEL,False,25,-2,4,7.62962962962963,7.8077720735729095,0.40298507462686567,27.0,19.766049382716048,1,7.928018223234624,2019.0,,8.794117647058824,23.325490196078437,34.0,299.0
2020,3210,"LEKAVICIUS, LUKAS",ZAL,False,26,-1,1,7.706666666666665,7.797945659065824,0.5876288659793815,57.0,16.321481481481477,4,7.928018223234624,2019.0,2018.0,8.333333333333334,18.34292929292929,33.0,275.0
2020,1557,"GIFFEY, NIELS",BER,False,29,2,4,7.607142857142857,7.795893072490955,0.4117647058823529,28.0,18.86428571428572,1,7.928018223234624,2019.0,,8.291666666666666,20.03333333333333,24.0,199.0
2020,CCD,"DATOME, LUIGI",MIL,False,33,6,36,7.694285714285714,7.789686738346494,0.5918367346938775,58.0,21.635468253968252,4,7.928018223234624,2019.0,2018.0,7.096774193548387,17.294086021505375,31.0,220.0
2020,3514,"DRAGIC, ZORAN",BAS,False,31,4,16,7.457142857142857,7.776380393476258,0.3220338983050847,19.0,21.653333333333336,3,7.928018223234624,2019.0,2017.0,6.848484848484849,17.97020202020202,33.0,226.0
2020,1954,"VALIEV, EVGENY",KHI,False,30,3,9,1.0,7.75904216900939,0.024390243902439025,1.0,6.483333333333333,1,7.928018223234624,2019.0,,3.909090909090909,15.259090909090908,11.0,43.0
2020,6710,"KHOMENKO, ALEXANDER",CSK,False,21,-6,36,1.0,7.75904216900939,0.024390243902439025,1.0,1.5166666666666666,1,7.928018223234624,2018.0,,0.8,5.655555555555555,15.0,12.0
2020,7942,"REYNOLDS, JALEN",MUN,False,28,1,1,7.166666666666667,7.75232171018048,0.23076923076923078,12.0,13.952777777777778,1,7.928018223234624,2019.0,,16.323529411764707,21.44607843137255,34.0,555.0
2020,4974,"ROLL, MICHAEL",MIL,False,33,6,36,7.619211822660099,7.746554668257842,0.5876288659793815,57.0,21.752840722495897,3,7.928018223234624,2019.0,2018.0,4.1,16.256666666666668,30.0,123.0
2020,9105,"JIMENEZ, MILLAN",PAM,False,18,-9,81,0.0,7.7346519251069505,0.024390243902439025,1.0,0.3333333333333333,1,7.928018223234624,2019.0,,0.0,1.1333333333333333,1.0,0.0
2020,981,"CANDAN, BERKAY",ULK,False,27,0,0,0.0,7.7346519251069505,0.024390243902439025,1.0,1.933333333333333,1,7.928018223234624,2019.0,,0.0,0.6833333333333333,1.0,0.0
2020,9005,"DECK, GABRIEL",MAD,False,25,-2,4,7.571153846153846,7.729760235967525,0.5555555555555556,50.0,17.907371794871793,2,7.928018223234624,2019.0,2018.0,10.34375,24.109895833333333,32.0,331.0
2020,8253,"GEORGE, JASON",MUN,False,19,-8,64,-1.0,7.7102616812045115,0.024390243902439025,1.0,1.95,1,7.928018223234624,2019.0,,-1.0,1.2666666666666666,1.0,-1.0
2020,9849,"DORSEY, TYLER",TEL,False,24,-3,9,7.392857142857143,7.707657778373308,0.4117647058823529,28.0,18.87142857142857,1,7.928018223234624,2019.0,,9.676470588235292,21.88235294117647,34.0,329.0
2020,9101,"FERRANDO, GUILLEM",PAM,False,18,-9,81,-2.0,7.6858714373020725,0.024390243902439025,1.0,4.333333333333333,1,7.928018223234624,2019.0,,2.0,1.8833333333333333,1.0,2.0
2020,5844,"PAPAGIANNIS, GEORGIOS",PAN,False,23,-4,16,7.487922705314009,7.683520713278726,0.5555555555555556,50.0,15.212962962962962,2,7.928018223234624,2019.0,2018.0,13.59375,21.8828125,32.0,435.0
2020,3958,"THIEMANN, JOHANNES",BER,False,26,-1,1,7.0625,7.680727302310446,0.2857142857142857,16.0,14.230208333333332,1,7.928018223234624,2019.0,,9.419354838709678,18.96021505376344,31.0,292.0
2020,6568,"FALL, YOUSSOUPHA",BAS,False,25,-2,4,7.25,7.648834248961544,0.4117647058823529,28.0,13.553571428571429,1,7.928018223234624,2019.0,,8.125,11.724479166666663,32.0,260.0
2020,10063,"NIKOLAIDIS, ALEXANDROS",OLY,False,18,-9,81,3.6666666666666665,7.630714626264767,0.06976744186046512,3.0,7.649999999999999,1,7.928018223234624,2019.0,,-2.0,2.2,1.0,-2.0
2020,7960,"DAVIDOVAC, DEJAN",RED,False,25,-2,4,7.358333333333333,7.617281010561193,0.5454545454545454,48.0,17.52472222222222,2,7.928018223234624,2019.0,2017.0,8.272727272727273,22.6510101010101,33.0,273.0
2020,6135,"LOPATIN, ANDREI",CSK,False,22,-5,25,0.4,7.569541164985356,0.047619047619047616,2.0,2.0166666666666666,2,7.928018223234624,2019.0,2018.0,-0.5,3.4,2.0,-1.0
2020,7566,"BRENNEKE, LORENZ",BER,False,20,-7,49,0.0,7.550493545937737,0.047619047619047616,2.0,0.7166666666666666,1,7.928018223234624,2019.0,,1.0,9.216666666666669,1.0,1.0
2020,4862,"SEELEY, DENNIS",MUN,False,31,4,16,6.961538461538462,7.547283771657348,0.3939393939393939,26.0,20.236538461538466,1,7.928018223234624,2016.0,,6.954545454545454,20.82348484848485,22.0,153.0
2020,4571,"SISKO, ZAN MARK",MUN,False,23,-4,16,5.285714285714286,7.534483594242234,0.14893617021276595,7.0,15.357142857142858,1,7.928018223234624,2019.0,,4.7407407407407405,16.317283950617284,27.0,128.0
2020,7630,"GARUBA, USMAN",MAD,False,18,-9,81,6.357142857142857,7.520754239433055,0.25925925925925924,14.0,11.922619047619047,1,7.928018223234624,2019.0,,5.088235294117647,14.244117647058824,34.0,173.0
2020,6586,"KALAITZAKIS, GEORGIOS",PAN,False,21,-6,36,-1.7999999999999998,7.464779260223452,0.047619047619047616,2.0,1.3366666666666662,2,7.928018223234624,2018.0,2017.0,1.1428571428571428,4.435714285714286,14.0,16.0
2020,9834,"BRAY, TJ",MUN,False,28,1,1,5.6,7.4624145785877,0.2,10.0,20.441666666666663,1,7.928018223234624,2019.0,,-0.2222222222222222,5.861111111111111,9.0,-2.0
2020,7869,"SANT-ROOS, HOWARD",PAN,False,29,2,4,5.3,7.402414578587701,0.2,10.0,18.938333333333333,1,7.928018223234624,2019.0,,8.875,24.367708333333333,32.0,284.0
2020,TGB,"LLULL, SERGIO",MAD,False,33,6,36,6.8665,7.390706529992407,0.5061728395061729,41.0,19.768441666666668,3,7.928018223234624,2019.0,2018.0,7.952380952380952,17.594444444444445,21.0,167.0
2020,2429,"RIVERS, KC",DYR,False,33,6,36,6.919047619047619,7.388336272157854,0.5348837209302325,46.0,22.67738095238095,3,7.928018223234624,2019.0,2017.0,4.5625,21.453645833333333,32.0,146.0
2020,JLX,"KURBANOV, NIKITA",CSK,False,34,7,49,6.992857142857143,7.382507593014426,0.5833333333333334,56.0,18.826904761904764,4,7.928018223234624,2019.0,2018.0,4.735294117647059,22.016176470588235,34.0,161.0
2020,8962,"HAYES-DAVIS, NIGEL",ZAL,False,26,-1,1,6.571428571428571,7.3694224842556615,0.4117647058823529,28.0,22.30059523809524,1,7.928018223234624,2019.0,,9.848484848484848,26.71060606060606,33.0,325.0
2020,726,"MORASCHINI, RICCARDO",MIL,False,29,2,4,5.8,7.347649616897909,0.2727272727272727,15.0,17.11777777777778,1,7.928018223234624,2019.0,,3.391304347826087,10.713768115942027,23.0,78.0
2020,KIR,"KAHUDI, CHARLES",ASV,False,34,7,49,6.304347826086956,7.335249665545793,0.36507936507936506,23.0,21.40217391304348,1,7.928018223234624,2019.0,,5.483870967741935,21.20860215053764,31.0,170.0
2020,4397,"JAGODIC-KURIDZA, MARKO",RED,False,33,6,36,4.25,7.3150151860288535,0.16666666666666666,8.0,17.425,1,7.928018223234624,2019.0,,4.529411764705882,18.7093137254902,34.0,154.0
2020,7360,"ERIC, MICHAEL",CSK,False,32,5,25,6.8364532019704445,7.286583107646395,0.5876288659793815,57.0,17.110028735632184,2,7.928018223234624,2019.0,2018.0,10.666666666666666,15.907407407407408,9.0,96.0
2020,9022,"WALTON JR, DERRICK",ASV,False,25,-2,4,5.764705882352941,7.282819805778684,0.2982456140350877,17.0,12.619607843137254,1,7.928018223234624,2018.0,,5.125,19.6375,8.0,41.0
2020,8989,"HILLIARD, DARRUN",CSK,False,27,0,0,6.826666666666667,7.280832257003969,0.5876288659793815,57.0,20.23303703703704,2,7.928018223234624,2019.0,2018.0,6.59375,20.22083333333333,32.0,211.0
2020,8250,"GRANT, SASHA",MUN,False,18,-9,81,0.25,7.230016566576931,0.09090909090909091,4.0,1.1416666666666666,1,7.928018223234624,2019.0,,0.7272727272727273,5.456060606060606,11.0,8.0
2020,6693,"SAYBIR, YIGITCAN",IST,False,21,-6,36,-2.6,7.193505323939186,0.06976744186046512,3.0,3.35,2,7.928018223234624,2019.0,2017.0,0.5,2.35,2.0,1.0
2020,9752,"PEREZ, ALEX",ULK,False,27,0,0,2.857142857142857,7.172781466582659,0.14893617021276595,7.0,10.647619047619049,1,7.928018223234624,2019.0,,-0.1666666666666666,6.719444444444445,6.0,-1.0
2020,1324,"MUHAMMED, ALI",ULK,False,37,10,100,6.572727272727272,7.168459558664569,0.5604395604395604,51.0,15.823735632183908,4,7.928018223234624,2019.0,2018.0,5.647058823529412,15.024509803921566,17.0,96.0
2020,5718,"TIMMA, JANIS",KHI,False,28,1,1,6.366459627329192,7.110058958712731,0.5238095238095238,44.0,22.547453416149068,3,7.928018223234624,2019.0,2018.0,5.5625,24.88125,16.0,89.0
2020,2936,"SASTRE, JOAN",PAM,False,29,2,4,5.861111111111111,7.042200889467404,0.42857142857142855,30.0,16.56287037037037,2,7.928018223234624,2019.0,2017.0,2.8125,16.960416666666667,16.0,45.0
2020,8985,"BOLMARO, LEANDRO",BAR,False,20,-7,49,1.0,7.024363672377934,0.13043478260869565,6.0,9.2,1,7.928018223234624,2019.0,,2.333333333333333,7.932638888888889,24.0,56.0
2020,6158,"LUKOSIUNAS, KAROLIS",ZAL,False,23,-4,16,0.8333333333333334,7.002624541943152,0.13043478260869565,6.0,2.727777777777778,1,7.928018223234624,2019.0,,0.75,5.6875,16.0,12.0
2020,8211,"DELOW, MALTE",BER,False,19,-8,64,0.8333333333333334,7.002624541943152,0.13043478260869565,6.0,4.197222222222222,1,7.928018223234624,2019.0,,0.6521739130434783,8.342028985507246,23.0,15.0
2020,1392,"CAUSEUR, FABIEN",MAD,False,33,6,36,6.314666666666667,6.993972585221596,0.5789473684210527,55.0,15.555644444444447,4,7.928018223234624,2019.0,2018.0,5.833333333333333,14.484027777777778,24.0,140.0
2020,9766,"KOUFOS, KOSTA",OLY,False,31,4,16,4.705882352941177,6.967030332094473,0.2982456140350877,17.0,9.552941176470588,1,7.928018223234624,2019.0,,3.75,10.1625,8.0,30.0
2020,7990,"DIBARTOLOMEO, JOHN",TEL,False,29,2,4,5.927586206896551,6.915453869285724,0.5061728395061729,41.0,12.236005747126436,3,7.928018223234624,2019.0,2018.0,4.260869565217392,10.44855072463768,23.0,98.0
2020,9902,"MACK, SHELVIN",PAN,False,30,3,9,3.1818181818181817,6.904328018223235,0.21568627450980393,11.0,17.248484848484846,1,7.928018223234624,2019.0,,4.961538461538462,16.476282051282052,26.0,129.0
2020,BWI,"JANKUNAS, PAULIUS",ZAL,False,36,9,81,5.9450980392156865,6.8893457458913705,0.5238095238095238,44.0,14.633507625272328,4,7.928018223234624,2019.0,2018.0,7.147058823529412,15.883333333333333,34.0,243.0
