season,player_code,player_name,age,is_traded,games,games_started,start_rate,minutes,min_per_game,sum_pir,pir_per_game,gmax,frac,ppm,minutes_tot,frac_lag,min_pg_lag,ppm_lag,mins_lag,season_lag,el_seasons_lag,age_c,gap,log_gap,ppm_lag_shrunk,pir_lag_shrunk,el_seasons,team,position,cost,avail,ppm_sd,ppm_true,is_newcomer,avail_true,pc,code,real,model,err_m,err_log,club,chosen
2025,11219,"SORKIN, ROMAN",29,False,38.0,35.0,0.9210526315789472,870.45,22.906578947368423,536.0,14.105263157894736,38.0,1.0,0.5008481992907132,870.45,0.9705882352941176,23.36060606060606,0.511090932676093,770.9,2024.0,3,2.0,1.0,0.0,0.48767733220000653,9.4000360322369,3,TEL,C,1.4355363882165817,0.8402762842865027,0.0,0.6157734505141018,False,1.0,11219,11219,0.9,0.8399383221471395,-0.06006167785286054,-0.06906630019808344,TEL,False
2025,11247,"FELIZ, ANDRES",28,False,33.0,6.0,0.1818181818181818,518.2166666666667,15.703535353535354,201.0,6.090909090909091,38.0,0.868421052631579,0.3490937590833722,518.2166666666667,0.7941176470588235,13.803703703703704,0.31392540917628114,372.7,2024.0,1,1.0,1.0,0.0,0.3870247415619156,6.819089013899276,1,MAD,G,0.646772070101646,0.7212472022708977,0.0,0.38786865210819155,False,0.868421052631579,11247,11247,1.0,0.37842903310009846,-0.6215709668999015,-0.9717267187960648,MAD,False
2025,11948,"HOWARD, MARKUS",26,False,23.0,15.0,0.6521739130434783,474.81666666666666,20.644202898550724,159.0,6.913043478260869,38.0,0.6052631578947368,0.32578157387605056,474.81666666666666,0.9411764705882353,22.3390625,0.27558228999090717,714.85,2024.0,3,-1.0,1.0,0.0,0.3420227968261904,8.370438338974072,3,BAS,G,1.1445632984542407,0.8333196601818487,0.0,0.3348660886658008,False,0.6052631578947368,11948,11948,1.2,0.6696887549393198,-0.5303112450606802,-0.5832637761921616,BAS,False
2025,12080,"LUWAWU-CABARROT, TIMOTHE",30,False,36.0,2.0,0.0555555555555555,914.7666666666668,25.41018518518519,590.0,16.38888888888889,38.0,0.9473684210526315,0.33725145938622936,914.7666666666668,0.7647058823529411,24.941025641025643,0.29299886912717177,648.4666666666667,2024.0,3,3.0,1.0,0.0,0.3563196469772907,8.678628211099356,3,BAS,F,1.2248594565664976,0.8147679165188448,0.0,0.6449732172138614,False,0.9473684210526315,12080,12080,0.98,0.7166703716181267,-0.26332962838187324,-0.3129365695246699,BAS,False
2025,12096,"CABOCLO, BRUNO",30,True,11.0,0.0,0.0,140.03333333333333,12.73030303030303,77.0,7.0,38.0,0.2894736842105263,0.4944752967457953,140.03333333333333,0.7941176470588235,19.386419753086415,0.542571483156085,523.4333333333332,2023.0,1,3.0,2.0,0.6931471805599453,0.4986527975375695,9.311626327332114,1,HTA;DUB,C,1.1191912689901937,0.7469451680690404,0.0,0.5498690787907641,False,0.2894736842105263,12096,12096,1.2,0.6548434747831164,-0.5451565252168835,-0.6056805984954401,HTA,False
2025,1255,"PAPANIKOLAOU, KOSTAS",35,False,31.0,17.0,0.5483870967741935,438.23333333333335,14.136559139784946,71.0,2.290322580645161,38.0,0.8157894736842105,0.34746067877625514,438.23333333333335,0.9705882352941176,18.982323232323232,0.34960755620593326,626.4166666666666,2024.0,8,8.0,1.0,0.0,0.3905599642793106,8.034432817989106,4,OLY,F,1.1922491342247292,0.7939938042548483,0.0,0.16201414771430742,False,0.8157894736842105,1255,1255,1.15,0.697589936139615,-0.45241006386038496,-0.4998857752719559,OLY,False
2025,12609,"MALCOLM, COLLIN",28,False,38.0,31.0,0.8157894736842105,961.1666666666666,25.293859649122805,331.0,8.710526315789474,38.0,1.0,0.4062812972722314,961.1666666666666,0.8529411764705882,19.054597701149422,0.3981299954757956,552.5833333333333,2024.0,1,1.0,1.0,0.0,0.4203194296896231,8.114187883061618,1,HTA,F,0.8599898749644982,0.7860709464888845,0.0,0.34437315762094683,False,1.0,12609,12609,1.1,0.5031836591328736,-0.5968163408671265,-0.7821102278288043,HTA,False
2025,12712,"HERNANGOMEZ, JUANCHO",30,False,38.0,26.0,0.6842105263157895,977.6833333333332,25.72850877192982,497.0,13.078947368421051,38.0,1.0,0.5565676474207003,977.6833333333332,1.0,27.25686274509804,0.564347888641105,926.7333333333333,2024.0,2,3.0,1.0,0.0,0.5261768836010275,10.344104584750417,2,PAN,F,1.5753797578161688,0.8687805658276283,0.0,0.5083445560082508,False,1.0,12712,12712,2.35,0.9217612603805646,-1.4282387396194354,-0.9358843537920168,PAN,True
2025,12774,"NUNN, KENDRICK",30,False,31.0,27.0,0.8709677419354839,919.4833333333332,29.66075268817204,521.0,16.806451612903224,38.0,0.8157894736842105,0.6466459354670946,919.4833333333332,0.9705882352941176,31.27929292929293,0.6500573200071044,1032.2166666666667,2024.0,2,3.0,1.0,0.0,0.5885814634947575,13.356368808371656,2,PAN,G,3.056302740983076,0.88780040938353,0.0,0.5666225597708858,False,0.8157894736842105,12774,12774,4.7,1.7882554683439518,-2.9117445316560486,-0.9663219627839804,PAN,True
2025,12788,"OTURU, DAN",26,False,38.0,38.0,1.0,885.35,23.29868421052632,611.0,16.07894736842105,38.0,1.0,0.5930935825911622,885.3500000000003,0.9705882352941176,16.82020202020202,0.6665865962046601,555.0666666666667,2024.0,2,-1.0,1.0,0.0,0.5685247295864168,9.657844739252054,2,HTA,C,1.3546140590005606,0.7943733986245117,0.0,0.6901225504037949,False,1.0,12788,12788,2.2,0.7925903301464738,-1.4074096698535263,-1.0209061588329613,HTA,True
2025,12878,"WRIGHT, MOSES",27,False,38.0,25.0,0.6578947368421053,881.65,23.20131578947368,660.0,17.36842105263158,38.0,1.0,0.4352724684736194,881.6499999999997,0.4411764705882353,13.055555555555554,0.4697872340425533,195.83333333333331,2024.0,2,0.0,1.0,0.0,0.454304910786562,8.347036643586456,2,ZAL,C,1.0152489224093948,0.621351403589068,0.0,0.7485963817841549,False,1.0,12878,12878,0.55,0.5940263747055803,0.04402637470558024,0.07700544201164106,OLY,False
2025,13380,"FOURNIER, EVAN",33,False,34.0,9.0,0.2647058823529412,734.6333333333333,21.60686274509804,263.0,7.735294117647059,38.0,0.8947368421052632,0.47080396296115123,734.6333333333334,0.9411764705882353,25.538541666666667,0.4833380919362075,817.2333333333333,2024.0,1,6.0,1.0,0.0,0.4706357063021711,10.206652276822938,1,OLY,G,1.3627646291843494,0.8439966764493989,0.0,0.3580017242161622,False,0.8947368421052632,13380,13380,2.3,0.7973592627217178,-1.502640737278282,-1.0593590559076629,OLY,False
2025,13381,"RAYMAN, WILLIAM",28,False,38.0,17.0,0.4473684210526316,454.98333333333335,11.973245614035088,105.0,2.763157894736842,38.0,1.0,0.3264552241079363,454.98333333333335,0.9705882352941176,11.39090909090909,0.28731045490822027,375.9,2024.0,1,1.0,1.0,0.0,0.3746279875081583,6.135328273030843,1,TEL,F,0.556442579994086,0.7381967468330121,0.0,0.2307776841642551,False,1.0,13381,13381,0.225,0.3255768720652897,0.10057687206528967,0.3694981976605807,TEL,False
2025,13403,"WALKER IV, LONNIE",27,False,28.0,26.0,0.9285714285714286,636.7166666666667,22.739880952380958,354.0,12.642857142857142,38.0,0.7368421052631579,0.48856647831482686,636.7166666666668,0.5588235294117647,22.292105263157897,0.5052532168575139,423.55,2024.0,1,0.0,1.0,0.0,0.4755368952927571,9.387779049682228,1,TEL,G,1.1381000297119959,0.7557426190561388,0.0,0.5559772792712613,False,0.7368421052631579,13403,13403,2.2,0.6659070694679459,-1.5340929305320543,-1.1950625138753932,TEL,True
2025,13699,"CLARK III, JIMMY",24,False,37.0,24.0,0.6486486486486487,729.6166666666667,19.71936936936937,318.0,8.594594594594595,38.0,0.9736842105263158,0.46073511010804075,729.6166666666667,0.23529411764705882,18.966666666666665,0.46792618629173993,151.73333333333332,2024.0,1,-3.0,1.0,0.0,0.4527009553783314,8.559978415234408,1,TEL,G,0.9486085496691093,0.6453833661097361,0.0,0.4358453068963154,False,0.9736842105263158,13699,13699,0.4,0.5550348149470195,0.15503481494701943,0.3275662943053005,TEL,False
2025,1926,"SLOUKAS, KOSTAS",35,False,37.0,6.0,0.1621621621621621,789.9166666666666,21.3490990990991,471.0,12.72972972972973,38.0,0.9736842105263158,0.5164569397915149,789.9166666666666,0.9705882352941176,21.57828282828283,0.5645406670567583,712.0833333333334,2024.0,8,8.0,1.0,0.0,0.5192443928716999,11.437577518100394,4,PAN,G,2.520724381566086,0.8156661297118196,0.0,0.596265428842705,False,0.9736842105263158,1926,1926,2.4,1.4748863386725732,-0.9251136613274267,-0.4868878090583465,PAN,False
2025,2328,"GRIGONIS, MARIUS",31,False,15.0,0.0,0.0,80.8,5.386666666666667,2.0,0.1333333333333333,38.0,0.39473684210526316,0.3859020904066309,80.8,0.11764705882352941,11.458333333333334,0.24,45.833333333333336,2024.0,6,4.0,1.0,0.0,0.4283803459824967,7.06413453003867,4,PAN,G,0.9630713706627753,0.49132282851770387,0.0,0.024752475247524747,False,0.39473684210526316,2328,2328,1.1,0.5634970717721676,-0.5365029282278325,-0.6689033218202791,PAN,False
2025,2580,"MICIC, VASILIJE",31,False,36.0,34.0,0.9444444444444444,855.4,23.76111111111111,388.0,10.77777777777778,38.0,0.9473684210526315,0.5550387592083519,855.4,0.9117647058823529,31.28655913978494,0.5567679961507398,969.8833333333332,2022.0,5,4.0,3.0,1.0986122886681098,0.5221592770882499,13.899362547011716,4,HTA,G,4.3325157196200745,0.853687512858375,0.0,0.45358896422726225,False,0.9473684210526315,2580,2580,6.0,2.534972999698537,-3.465027000301463,-0.8615764832481251,HTA,False
2025,2939,"SATORANSKY, TOMAS",34,False,35.0,32.0,0.9142857142857144,877.5833333333334,25.07380952380953,390.0,11.142857142857142,38.0,0.9210526315789473,0.42336067018409107,877.5833333333335,1.0,23.27745098039216,0.43591795476561507,791.4333333333334,2024.0,3,7.0,1.0,0.0,0.4401406343873919,9.839620036400476,3,BAR,G,1.5813022553117015,0.8356751633499173,0.0,0.44440224100275366,False,0.9210526315789473,2939,2939,1.85,0.9252265383422736,-0.9247734616577264,-0.6929023042286301,BAR,False
2025,3108,"HEZONJA, MARIO",30,False,38.0,30.0,0.7894736842105263,840.9166666666666,22.12938596491228,445.0,11.710526315789474,38.0,1.0,0.5258997516043319,840.9166666666666,0.9411764705882353,26.874479166666667,0.5302428341634527,859.9833333333333,2024.0,4,3.0,1.0,0.0,0.5018424571938482,11.936437463125916,4,MAD,F,2.813129025659054,0.8579594915551102,0.0,0.5291844217619661,False,1.0,3108,3108,2.6,1.6459735142840526,-0.9540264857159475,-0.45717943385945986,MAD,False
2025,3196,"HERNANGOMEZ, WILLY",31,False,37.0,13.0,0.3513513513513513,505.15,13.652702702702705,256.0,6.918918918918919,38.0,0.9736842105263158,0.5506333233036139,505.1500000000001,0.8529411764705882,15.43103448275862,0.6569832402234637,447.49999999999994,2024.0,2,4.0,1.0,0.0,0.5519835709002652,10.227133080113587,2,BAR,C,1.5353558586958724,0.7445100760221437,0.0,0.5067801643076314,False,0.9736842105263158,3196,3196,2.7,0.8983431102390328,-1.8016568897609675,-1.1004549739936884,BAR,False
2025,3469,"VEZENKOV, SASHA",30,False,34.0,34.0,1.0,964.55,28.36911764705882,786.0,23.11764705882353,38.0,0.8947368421052632,0.7759394988894168,964.55,0.9411764705882353,30.4046875,0.8047690014903129,972.95,2024.0,7,3.0,1.0,0.0,0.6918059347714169,17.810472455910908,4,OLY,F,10.24313174763189,0.8793434256470208,0.0,0.8148877714996631,False,0.8947368421052632,3469,3469,3.9,5.993299065255034,2.093299065255034,0.42966546952403517,OLY,True
2025,3842,"LESSORT, MATHIAS",30,False,8.0,8.0,1.0,168.13333333333333,21.016666666666666,104.0,13.0,38.0,0.21052631578947367,0.6616168502915493,168.13333333333333,0.5,26.571568627450976,0.772608198354426,451.7166666666666,2024.0,5,3.0,1.0,0.0,0.6103971183294694,14.910757845398368,4,PAN,C,5.4122190179019,0.7767056548627089,0.0,0.6185567010309279,False,0.21052631578947367,3842,3842,2.75,3.166711898286976,0.4167118982869762,0.14109288182746638,PAN,True
2025,3941,"MILUTINOV, NIKOLA",31,False,35.0,35.0,1.0,764.35,21.83857142857143,703.0,20.085714285714285,38.0,0.9210526315789473,0.6188815003368421,764.35,0.7058823529411765,19.686111111111103,0.7344433469733318,472.46666666666647,2024.0,7,4.0,1.0,0.0,0.5944987225008904,11.777777726922288,4,OLY,C,2.716628668529862,0.7534869847570759,0.0,0.9197357231634721,False,0.9210526315789473,3941,3941,1.625,1.589510753242941,-0.03548924675705889,-0.022081549262576272,OLY,False
2025,4088,"OSMAN, CEDI",30,False,33.0,28.0,0.8484848484848485,903.1,27.366666666666667,413.0,12.515151515151516,38.0,0.868421052631579,0.3756691907110657,903.1,0.9411764705882353,18.3140625,0.3685692347069363,586.05,2024.0,2,3.0,1.0,0.0,0.40288138109453014,7.3905127182802435,2,PAN,F,0.8225836734860564,0.7929975821979757,0.0,0.4573136972649762,False,0.868421052631579,4088,4088,1.65,0.4812971347886645,-1.1687028652113354,-1.2320457436706735,PAN,False
2025,4161,"SEGEV, ITAY",30,False,1.0,0.0,0.0,2.9833333333333334,2.9833333333333334,-2.0,-2.0,38.0,0.02631578947368421,0.33853091344735825,2.9833333333333334,0.3,8.0,0.1527777777777778,72.0,2017.0,2,3.0,8.0,2.0794415416798357,0.4069066185497853,6.556342042990036,2,HTA,C,0.6846648790637576,0.4009126784527607,0.0,-0.6703910614525139,False,0.02631578947368421,4161,4161,0.3,0.400600273510534,0.10060027351053402,0.28918163132749064,HTA,False
2025,5353,"YURTSEVEN, OMER",27,False,19.0,6.0,0.3157894736842105,240.36666666666667,12.650877192982456,159.0,8.368421052631579,38.0,0.5,0.5438491270785212,240.36666666666667,0.7058823529411765,13.613194444444444,0.6672448094679386,326.71666666666664,2024.0,1,0.0,1.0,0.0,0.5399720037975941,8.716858811425805,1,PAN,C,0.9819206586556215,0.6998129843824218,0.0,0.6614893912078769,False,0.5,5353,5353,1.0,0.5745258687154818,-0.42547413128451816,-0.554210154481685,PAN,True
2025,5791,"TAVARES, WALTER",33,False,38.0,38.0,1.0,884.7666666666667,23.28333333333333,600.0,15.789473684210526,38.0,1.0,0.6341710290834557,884.7666666666667,1.0,23.886764705882356,0.6882964969525333,812.1500000000001,2024.0,7,6.0,1.0,0.0,0.6024682128772236,12.944394911638808,4,MAD,C,3.5115300830416403,0.8418213832685482,0.0,0.6781448969596504,False,1.0,5791,5791,2.85,2.0546108829630096,-0.7953891170369904,-0.3272325156177923,MAD,False
2025,5928,"CAMPAZZO, FACUNDO",34,False,38.0,31.0,0.8157894736842105,921.9166666666666,24.260964912280706,552.0,14.526315789473683,38.0,1.0,0.6441482909053045,921.9166666666669,0.9705882352941176,25.927777777777777,0.6930673783041471,855.6166666666667,2024.0,7,7.0,1.0,0.0,0.6084521400229683,13.919734721423175,4,MAD,G,4.351977444103507,0.8496241716036556,0.0,0.5987525987525986,False,1.0,5928,5928,2.4,2.546360135784312,0.14636013578431228,0.059196204382187534,MAD,False
2025,5985,"JAMES, MIKE",35,False,34.0,34.0,1.0,1010.9,29.73235294117647,642.0,18.88235294117647,38.0,0.8947368421052632,0.567487118873652,1010.9,1.0,29.15392156862745,0.5851296364798063,991.2333333333332,2024.0,8,8.0,1.0,0.0,0.5421781725487347,14.65073114751159,4,MCO,G,5.1112925485812655,0.8727999615622758,0.0,0.6350776535760214,False,0.8947368421052632,5985,5985,3.0,2.990638567227184,-0.00936143277281598,-0.0031253564333257877,MCO,False
2025,6435,"LAPROVITTOLA, NICOLAS",35,False,20.0,2.0,0.1,336.7,16.835,145.0,7.25,38.0,0.5263157894736842,0.45854106356397456,336.70000000000005,0.11764705882352941,22.025,0.601589103291714,88.1,2024.0,6,8.0,1.0,0.0,0.4727843428414569,10.457049102219765,4,BAR,G,2.0316054389055958,0.6166170247614717,0.0,0.4306504306504306,False,0.5263157894736842,6435,6435,1.5,1.188700807326326,-0.3112991926736739,-0.23260415593652167,BAR,False
2025,6540,"MUSA, DZANAN",26,False,18.0,10.0,0.5555555555555556,480.35,26.686111111111117,281.0,15.61111111111111,38.0,0.47368421052631576,0.5556608057511504,480.35000000000014,0.8529411764705882,22.34597701149425,0.5786739365258989,648.0333333333332,2024.0,4,-1.0,1.0,0.0,0.5249433121790364,11.6583908914931,4,DUB,F,2.6462038251372832,0.8179552401689525,0.0,0.5849901113771208,False,0.47368421052631576,6540,6540,3.5,1.5483048839370959,-1.9516951160629041,-0.8156022592728803,DUB,False
2025,6760,"BONGA, ISAAC",26,False,38.0,28.0,0.7368421052631579,1055.7666666666669,27.78333333333334,544.0,14.31578947368421,38.0,1.0,0.4215579335214507,1055.7666666666669,0.8823529411764706,24.98,0.39097945022684816,749.4,2024.0,3,-1.0,1.0,0.0,0.4122104843113123,8.6344004732893,3,PAR,F,1.2129990390592624,0.8426904577635155,0.0,0.5152653679790357,False,1.0,6760,6760,2.155,0.7097307919162372,-1.4452692080837626,-1.1106602707193687,PAN,False
2025,6835,"HOARD, JAYLEN",26,False,35.0,35.0,1.0,1008.3833333333332,28.810952380952376,565.0,16.142857142857142,38.0,0.9210526315789473,0.5787541043903001,1008.3833333333331,0.7058823529411765,30.64027777777778,0.5725035129867186,735.3666666666667,2024.0,1,-1.0,1.0,0.0,0.5250740318463946,11.888733811425803,1,TEL,F,1.973048441827421,0.8538556505811323,0.0,0.5603027949027322,False,0.9210526315789473,6835,6835,1.05,1.1544388643483983,0.10443886434839822,0.09482423001686197,TEL,False
2025,7027,"MALEDON, THEO",24,False,32.0,3.0,0.09375,557.1333333333333,17.410416666666666,359.0,11.21875,38.0,0.8421052631578947,0.7303241532749422,557.1333333333333,0.9705882352941176,27.593434343434343,0.7456758488148622,910.5833333333333,2024.0,2,-3.0,1.0,0.0,0.6470792588103053,12.251357515065804,2,MAD,G,2.3967154771334847,0.8755149834825826,0.0,0.6443699892305852,False,0.8421052631578947,7027,7027,1.3,1.4023282119852898,0.10232821198528974,0.07576959944706746,MAD,True
2025,7200,"LARKIN, SHANE",33,False,12.0,10.0,0.8333333333333334,364.25,30.354166666666668,181.0,15.083333333333334,38.0,0.3157894736842105,0.5518613967191118,364.25,0.6764705882352942,24.88188405797101,0.6028482395084022,572.2833333333332,2024.0,7,6.0,1.0,0.0,0.5344949262758087,13.521250689406475,4,IST,G,3.98669403954147,0.7911522429179669,0.0,0.4969114619080302,False,0.3157894736842105,7200,7200,3.75,2.332631293760879,-1.4173687062391211,-0.47475889896929013,IST,False
2025,7230,"SEDEKERSKIS, TADAS",27,False,13.0,10.0,0.7692307692307693,310.45,23.88076923076923,130.0,10.0,38.0,0.34210526315789475,0.4797216289622646,310.45,0.7352941176470589,24.41133333333333,0.4719119534642379,610.2833333333333,2024.0,6,0.0,1.0,0.0,0.461579692424655,11.02988383085528,4,BAS,F,2.3044733144675305,0.8109984783953813,0.0,0.41874698019004675,False,0.34210526315789475,7230,7230,1.1,1.3483569382670957,0.2483569382670956,0.20357658863417016,BAS,False
2025,7527,"BADIO, BRANCOU",26,False,34.0,17.0,0.5,653.9,19.23235294117647,304.0,8.941176470588236,38.0,0.8947368421052632,0.3829219166668863,653.9,0.029411764705882353,0.3666666666666666,0.0,0.3666666666666666,2020.0,1,-1.0,5.0,1.6094379124341003,0.4472028455695092,8.289730827591502,1,PAM,G,0.8938524622322332,0.27095218101685853,0.0,0.4649028903502065,False,0.8947368421052632,7527,7527,1.3,0.522996800037339,-0.7770031999626611,-0.9105441978788745,PAN,True
2025,7673,"TRIFUNOVIC, UROS",25,False,1.0,0.0,0.0,3.1666666666666665,3.1666666666666665,1.0,1.0,38.0,0.02631578947368421,0.31776982287450495,3.1666666666666665,0.5588235294117647,13.915789473684208,0.20045385779122543,264.4,2023.0,2,-2.0,2.0,0.6931471805599453,0.3561103791755151,5.144076669442408,2,TEL,G,0.5018120986293754,0.6389549374386968,0.0,0.31578947368421056,False,0.02631578947368421,7673,7673,0.25,0.2936123497917918,0.043612349791791793,0.16079944131701884,TEL,True
2025,7853,"MCKISSIC, SHAQUIELLE",35,False,22.0,0.0,0.0,254.35,11.561363636363636,102.0,4.636363636363637,38.0,0.5789473684210527,0.44208578270409066,254.35,0.9705882352941176,17.79040404040404,0.48715400993612484,587.0833333333334,2024.0,5,8.0,1.0,0.0,0.46997694323791517,7.719907795216852,4,OLY,G,1.112539068577013,0.7834299440384994,0.0,0.4010222134853549,False,0.5789473684210527,7853,7853,0.65,0.6509512446038627,0.0009512446038626443,0.0014623834326353835,OLY,False
2025,7866,"MITOGLOU, KONSTANTINOS",29,False,28.0,6.0,0.2142857142857142,393.4,14.05,165.0,5.892857142857143,38.0,0.7368421052631579,0.3756359493589307,393.40000000000003,0.9411764705882353,15.424479166666666,0.36670606111767684,493.5833333333333,2024.0,6,2.0,1.0,0.0,0.4052691917862629,8.942888077628814,4,PAN,F,1.4560177781981651,0.7689551470380858,0.0,0.41942043721403155,False,0.7368421052631579,7866,7866,1.125,0.8519220687644888,-0.27307793123551116,-0.27804326057899176,PAN,False
2025,7947,"VILDOZA, LUCA",30,False,31.0,19.0,0.6129032258064516,659.6333333333333,21.278494623655916,307.0,9.903225806451612,38.0,0.8157894736842105,0.35465135484112026,659.6333333333334,0.7941176470588235,17.892592592592592,0.3270544400745187,483.1,2024.0,7,3.0,1.0,0.0,0.38517335214123666,6.646105830746354,4,VIR,G,0.8784505528198701,0.7580619374743273,0.0,0.46541007630501785,False,0.8157894736842105,7947,7947,1.1,0.5139850786655427,-0.5860149213344574,-0.7608712235862451,OLY,False
2025,796,"MIROTIC, NIKOLA",34,False,31.0,8.0,0.2580645161290322,590.5166666666667,19.048924731182797,393.0,12.67741935483871,38.0,0.8157894736842105,0.7312487488320665,590.5166666666668,0.8823529411764706,27.487222222222226,0.7991592052873051,824.6166666666668,2024.0,5,7.0,1.0,0.0,0.675030601265469,15.348842617768854,4,MCO,F,5.959815310687887,0.8465060009503936,0.0,0.6655188958821371,False,0.8157894736842105,796,796,3.0,3.487112770847277,0.4871127708472769,0.15046181886589505,MIL,True
