season,club,side,player_code,ppm_true,avail_true,cost,position,minutes_alloc
2024,BAS,club,11196,0.6675330004787635,1.0,1.1528254540529124,C,21.501470588235293
2024,BAS,club,11948,0.2755822899909071,0.9411764705882353,1.1658077764947083,G,21.025000000000002
2024,BAS,club,12058,0.3644778709864044,0.35294117647058826,0.9250293452386599,C,3.38921568627451
2024,BAS,club,12080,0.2929988691271717,0.7647058823529411,0.9870376205164361,F,19.072549019607845
2024,BAS,club,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.374019607843138
2024,BAS,club,12597,0.3007659256491687,0.7352941176470589,0.9250293452386599,G,15.744117647058824
2024,BAS,club,13367,0.4700017803097739,1.0,0.9250293452386599,G,24.780882352941177
2024,BAS,club,4058,0.1393467186095295,0.6470588235294118,0.5356920333036921,G,6.543137254901961
2024,BAS,club,7230,0.4719119534642379,0.7352941176470589,1.5214816627240557,F,17.94950980392157
2024,BAS,club,7579,0.5656240865244081,0.4411764705882353,0.9250293452386599,F,6.707843137254902
2024,BAS,club,8072,0.4019448946515397,0.9411764705882353,0.737986585864075,C,13.610294117647058
2024,BAS,club,8850,0.1643221710444417,0.4117647058823529,0.36967814771119006,F,3.9377450980392155
2024,BAS,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,BAS,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,BAS,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,BAS,engine,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,26.856573
2024,BAS,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,BAS,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,BAS,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,BAS,engine,7200,0.6028482395084022,0.6764705882352942,2.6557768728535365,G,28.613482
2024,BAS,engine,8829,0.532901251237735,1.0,1.2235386258793095,F,27.56091
2024,BAS,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,BAS,engine,8985,0.39459588144268537,0.7352941176470589,0.7250759375419125,G,12.119015
2024,BAS,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,BER,club,10791,0.6096090924745996,0.14705882352941177,0.9231627912137661,C,2.8465686274509805
2024,BER,club,11626,0.1457017969888295,0.14705882352941177,0.9250293452386599,F,1.0093137254901963
2024,BER,club,11631,0.1746689081143138,0.7941176470588235,0.7128820902287697,G,11.955392156862745
2024,BER,club,11934,0.5463264257578353,0.8235294117647058,0.7392201447737602,C,17.173529411764704
2024,BER,club,12099,-0.1694915254237288,0.058823529411764705,0.9250293452386599,F,0.1735294117647059
2024,BER,club,12100,0.0,0.14705882352941177,0.9250293452386599,G,0.6588235294117648
2024,BER,club,12604,0.5364610873431717,0.47058823529411764,0.9250293452386599,C,10.197549019607845
2024,BER,club,12721,0.4906542056074766,0.38235294117647056,0.7497128855888803,F,7.552941176470588
2024,BER,club,13386,0.6484424666242848,0.6470588235294118,0.9250293452386599,C,12.337254901960783
2024,BER,club,13774,0.3937405350832912,0.20588235294117646,0.9250293452386599,F,2.913235294117647
2024,BER,club,6251,0.227803738317757,0.9411764705882353,0.48655093343102024,F,18.462745098039218
2024,BER,club,6919,0.2691196594191881,0.6764705882352942,1.1420872544743683,F,12.89607843137255
2024,BER,club,7025,0.0336322869955156,0.8529411764705882,0.46971918563519044,G,11.368627450980393
2024,BER,club,7550,0.3406113537117904,0.4117647058823529,0.6716008237661992,G,5.612745098039215
2024,BER,club,8062,0.3674102349994035,0.6470588235294118,0.859764088980225,G,12.32794117647059
2024,BER,club,8173,0.426836528158114,0.7941176470588235,0.768463182281036,G,16.468627450980396
2024,BER,club,8211,0.3249183722226647,0.6764705882352942,0.5290231442009373,G,12.31078431372549
2024,BER,club,8384,0.3768867777118035,0.7647058823529411,0.7276067037497875,F,15.685784313725486
2024,BER,club,8780,0.4935594949623772,0.7058823529411765,0.6895952739553233,G,15.374509803921569
2024,BER,club,8967,0.4012518530719815,0.6176470588235294,0.8312155180314001,G,14.879901960784313
2024,BER,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,BER,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,BER,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,BER,engine,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,26.856573
2024,BER,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,BER,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,BER,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,BER,engine,8829,0.532901251237735,1.0,1.2235386258793095,F,27.56091
2024,BER,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,BER,engine,8985,0.39459588144268537,0.7352941176470589,0.7250759375419125,G,12.612849
2024,BER,engine,9863,0.4530581424616158,0.6470588235294118,2.9729787890152513,G,27.165165
2024,BER,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,IST,club,10400,0.2208588957055214,0.058823529411764705,0.8472050173402187,G,0.39950980392156865
2024,IST,club,11078,0.4647491786127273,1.0,1.617171135916464,G,26.70637254901961
2024,IST,club,12710,0.4282384090712867,1.0,0.6876268372914025,F,17.0328431372549
2024,IST,club,12742,0.558159976560211,0.38235294117647056,1.056705634474169,G,6.6921568627450965
2024,IST,club,12788,0.66658659620466,0.9705882352941176,0.9935595512637687,C,16.325490196078434
2024,IST,club,13363,0.4193557478229011,0.9705882352941176,0.9250293452386599,F,17.393627450980393
2024,IST,club,13364,0.1574409596401349,0.5,0.9250293452386599,F,3.9230392156862743
2024,IST,club,4887,0.6385494678754435,1.0,1.3177388998654538,C,21.141666666666666
2024,IST,club,6372,0.7993338884263115,0.2647058823529412,0.6589111744532132,F,0.5887254901960783
2024,IST,club,6590,0.4303722934453871,0.9705882352941176,1.1361354977475293,G,18.315196078431377
2024,IST,club,6640,0.129910300030931,0.23529411764705882,0.571835371298943,G,1.5848039215686274
2024,IST,club,7109,0.3791520388873886,1.0,1.148165803118366,F,18.15196078431373
2024,IST,club,7200,0.602848239508402,0.6764705882352942,2.6557768728535365,G,16.831862745098036
2024,IST,club,9513,0.08567348881485,0.3235294117647059,0.6093103709604198,G,2.0598039215686272
2024,IST,club,9664,0.4108537053628567,0.6470588235294118,0.9933850854773341,F,7.659803921568628
2024,IST,club,9846,0.5603660150489658,0.9705882352941176,1.2520570012297023,G,25.92843137254902
2024,IST,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,IST,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,IST,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,IST,engine,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,26.856573
2024,IST,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,IST,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,IST,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,IST,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,IST,engine,7975,0.6103611399561554,1.0,1.1435934213873062,G,13.504671
2024,IST,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,IST,engine,9863,0.4530581424616158,0.6470588235294118,2.9729787890152513,G,27.165165
2024,IST,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,MAD,club,11247,0.3139254091762812,0.7941176470588235,0.9250293452386599,G,10.961764705882352
2024,MAD,club,11649,0.1297297297297297,0.7941176470588235,0.7276672749967432,F,6.348039215686274
2024,MAD,club,12168,0.2105263157894736,0.08823529411764706,0.9250293452386599,C,0.13970588235294118
2024,MAD,club,12199,-2.1052631578947367,0.029411764705882353,0.9250293452386599,F,0.027941176470588233
2024,MAD,club,13378,0.345724907063197,0.6176470588235294,0.9250293452386599,G,7.911764705882353
2024,MAD,club,13666,0.0484261501210653,0.058823529411764705,0.9250293452386599,G,0.6073529411764705
2024,MAD,club,13667,0.4183884297520661,0.2647058823529412,0.9250293452386599,C,3.796078431372549
2024,MAD,club,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,25.29362745098039
2024,MAD,club,3583,0.5326988916613473,0.7058823529411765,1.7174654401363143,C,8.447549019607845
2024,MAD,club,3733,0.3174170325325189,0.9705882352941176,0.536490382670958,F,17.97598039215686
2024,MAD,club,5791,0.6882964969525334,1.0,2.17431366423916,C,23.886764705882356
2024,MAD,club,5928,0.6930673783041471,0.9705882352941176,2.262121463272836,G,25.16519607843137
2024,MAD,club,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,19.059803921568623
2024,MAD,club,7630,0.3051409618573797,0.6176470588235294,0.6682740143366492,F,8.86764705882353
2024,MAD,club,9005,0.3786292891599162,0.6764705882352942,1.413435990645222,F,16.15735294117647
2024,MAD,club,9213,0.3034785513193682,0.7058823529411765,0.517424211565849,F,10.273039215686277
2024,MAD,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,MAD,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,MAD,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,MAD,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,MAD,engine,4233,0.28165236051502146,0.4117647058823529,0.4420640274983124,F,0.0
2024,MAD,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,MAD,engine,7200,0.6028482395084022,0.6764705882352942,2.6557768728535365,G,28.613482
2024,MAD,engine,8829,0.532901251237735,1.0,1.2235386258793095,F,10.941729
2024,MAD,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,MAD,engine,925,0.5549420209828825,0.6470588235294118,1.9090449384189625,C,26.398819
2024,MAD,engine,9863,0.4530581424616158,0.6470588235294118,2.9729787890152513,G,27.165165
2024,MAD,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,MCO,club,11212,0.5780596799769352,0.8235294117647058,1.318784309513568,G,20.402941176470588
2024,MCO,club,11226,0.4431856802990823,0.8235294117647058,1.398072597986178,F,21.63480392156863
2024,MCO,club,11231,0.3933993399339934,0.9705882352941176,0.615026100818043,F,22.27941176470588
2024,MCO,club,12515,0.3603737208957437,0.5588235294117647,0.7441456501920085,F,6.61078431372549
2024,MCO,club,13365,0.3223880597014925,0.6470588235294118,0.9250293452386599,F,9.031862745098039
2024,MCO,club,1932,0.270691493724879,0.3235294117647059,1.1602320342946157,G,5.975980392156863
2024,MCO,club,2581,0.6237609399932305,0.7058823529411765,0.7090945926548786,C,10.137745098039217
2024,MCO,club,4132,0.7088871514203805,0.23529411764705882,1.124699930602105,C,5.642647058823529
2024,MCO,club,4790,0.38996100389961,0.47058823529411764,0.5621075782890426,F,4.902450980392157
2024,MCO,club,5763,0.4450625869262865,0.08823529411764706,0.859764088980225,G,1.0573529411764708
2024,MCO,club,5844,0.508935368108167,0.8235294117647058,0.9217078274807496,C,13.523039215686271
2024,MCO,club,5985,0.5851296364798063,1.0,3.396107355883106,G,29.153921568627453
2024,MCO,club,8099,0.3817556861119914,1.0,0.5591511990296392,G,20.10833333333333
2024,MCO,club,8161,-0.1173249902229174,0.29411764705882354,0.9250293452386599,G,1.2534313725490196
2024,MCO,club,9754,0.46875,0.7647058823529411,1.1077565808920469,G,17.192156862745094
2024,MCO,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,MCO,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,MCO,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,MCO,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,MCO,engine,4233,0.28165236051502146,0.4117647058823529,0.4420640274983124,F,0.0
2024,MCO,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,MCO,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,MCO,engine,7200,0.6028482395084022,0.6764705882352942,2.6557768728535365,G,28.613482
2024,MCO,engine,8099,0.38175568611199145,1.0,0.5591511990296392,G,11.352017
2024,MCO,engine,8829,0.532901251237735,1.0,1.2235386258793095,F,27.56091
2024,MCO,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,MCO,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,MIL,club,11064,0.3548206278026906,0.7941176470588235,0.6720753355143417,G,17.49019607843137
2024,MIL,club,11199,0.5431034482758621,0.11764705882352941,2.0948409965484576,C,2.274509803921568
2024,MIL,club,11941,0.2867872994195971,0.5882352941176471,0.5441115807231041,C,7.178921568627452
2024,MIL,club,12113,-1.232876712328767,0.029411764705882353,0.9250293452386599,G,0.0715686274509804
2024,MIL,club,13384,0.4080074940151962,0.9411764705882353,0.9250293452386599,G,14.128921568627451
2024,MIL,club,13385,0.3879849812265331,0.5294117647058824,0.9250293452386599,F,4.7
2024,MIL,club,13386,-0.1054018445322793,0.17647058823529413,0.9250293452386599,C,1.1161764705882353
2024,MIL,club,1392,0.4714532871972318,0.6470588235294118,0.5434699826869207,G,13.6
2024,MIL,club,1518,0.2150537634408602,0.9411764705882353,0.39190589478996396,F,14.223529411764707
2024,MIL,club,5670,0.1153675491791155,0.38235294117647056,0.46060997286326805,G,3.3142156862745096
2024,MIL,club,6085,0.3868698710433763,0.7941176470588235,0.9250293452386599,G,13.380392156862746
2024,MIL,club,6509,0.2908886930042471,0.7941176470588235,0.6707058719506906,G,12.234313725490198
2024,MIL,club,6701,0.5411140583554377,0.11764705882352941,0.6681472184698095,G,0.9240196078431373
2024,MIL,club,6721,0.3504331743405042,0.6470588235294118,0.7767288148689623,C,5.0357843137254905
2024,MIL,club,7831,0.4821463288186119,0.8235294117647058,1.5112829078223544,F,22.692647058823525
2024,MIL,club,796,0.7991592052873052,0.8823529411764706,2.6317355827805415,F,24.253431372549024
2024,MIL,club,8985,0.3945958814426854,0.7352941176470589,0.7250759375419125,G,16.472549019607843
2024,MIL,club,8987,0.703266304926056,1.0,1.7014727520059483,F,27.644117647058824
2024,MIL,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,MIL,engine,1133,0.6373845553483936,0.8235294117647058,2.015073464055126,F,27.477754
2024,MIL,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,MIL,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,MIL,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,MIL,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,MIL,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,MIL,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,MIL,engine,7975,0.6103611399561554,1.0,1.1435934213873062,G,12.88349
2024,MIL,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,MIL,engine,9863,0.4530581424616158,0.6470588235294118,2.9729787890152513,G,27.165165
2024,MIL,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,MUN,club,10391,0.4894855649281216,0.9411764705882353,0.8046346783225754,G,24.75588235294118
2024,MUN,club,11052,0.3852596314907872,0.14705882352941177,0.5935310712059824,G,1.7558823529411764
2024,MUN,club,11224,0.5503018369303314,0.9117647058823529,1.3911364139145581,G,18.920098039215684
2024,MUN,club,11244,0.3622094778146695,0.7352941176470589,0.5351626991303152,F,11.368137254901963
2024,MUN,club,11987,0.5913251775173239,1.0,0.7420103803880047,G,28.64950980392157
2024,MUN,club,12123,0.0791936645068394,0.6176470588235294,0.7898166370505347,F,4.085294117647059
2024,MUN,club,12126,0.5581395348837209,0.029411764705882353,0.9250293452386599,G,0.2107843137254902
2024,MUN,club,1288,0.4588855636311814,0.4117647058823529,1.0182692670676963,F,10.319117647058823
2024,MUN,club,13368,0.3415941058271936,0.4411764705882353,0.9250293452386599,C,2.9274509803921567
2024,MUN,club,1557,0.2841976316864026,0.6764705882352942,0.5464036318067658,F,12.004901960784315
2024,MUN,club,4508,0.3030241567450256,1.0,0.7043139139351634,G,24.16813725490196
2024,MUN,club,5460,0.4667106130520764,0.7647058823529411,0.6814341000006753,F,7.436274509803921
2024,MUN,club,7056,0.6348733233979136,0.7647058823529411,0.9802467206042969,C,19.735294117647058
2024,MUN,club,7201,0.4003264639869414,1.0,0.8903829915623781,C,24.02450980392157
2024,MUN,club,7639,0.5147167578760539,0.7058823529411765,0.6965500110072215,C,6.62843137254902
2024,MUN,club,7929,0.1074743527112848,0.35294117647058826,0.8238101796093538,F,3.0102941176470592
2024,MUN,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,MUN,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,MUN,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,MUN,engine,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,26.856573
2024,MUN,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,MUN,engine,4887,0.6385494678754433,1.0,1.3177388998654538,C,25.592786
2024,MUN,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,MUN,engine,848,0.4566338161540351,0.7647058823529411,1.44330778905155,G,25.955291
2024,MUN,engine,8829,0.532901251237735,1.0,1.2235386258793095,F,27.56091
2024,MUN,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,MUN,engine,8985,0.39459588144268537,0.7352941176470589,0.7250759375419125,G,14.777206
2024,MUN,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,OLY,club,10392,0.5309734513274336,0.4117647058823529,0.5893296797704901,G,2.9911764705882353
2024,OLY,club,11194,0.161042944785276,0.11764705882352941,1.0036122184014444,F,1.2784313725490197
2024,OLY,club,11965,0.242914979757085,0.11764705882352941,0.5136906308147282,G,0.36323529411764705
2024,OLY,club,1255,0.3496075562059332,0.9705882352941176,1.074893245136289,F,18.424019607843135
2024,OLY,club,12878,0.4697872340425532,0.4411764705882353,1.0371878042378961,C,5.759803921568627
2024,OLY,club,13380,0.4833380919362075,0.9411764705882353,0.9250293452386599,G,24.03627450980392
2024,OLY,club,13389,0.2875046074456321,0.20588235294117646,0.9250293452386599,G,3.989705882352941
2024,OLY,club,13514,-0.1791044776119403,0.058823529411764705,0.9250293452386599,C,0.16421568627450983
2024,OLY,club,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,28.616176470588236
2024,OLY,club,3941,0.7344433469733314,0.7058823529411765,2.0358619247645304,C,13.896078431372555
2024,OLY,club,7853,0.4871540099361249,0.9705882352941176,0.7064583654652216,G,17.2671568627451
2024,OLY,club,7947,0.3270544400745187,0.7941176470588235,0.8074114081297066,G,14.208823529411763
2024,OLY,club,7982,0.386109942331015,0.8823529411764706,0.83346155540228,G,19.805392156862744
2024,OLY,club,8811,0.5138019397320706,0.8529411764705882,1.712698975355425,C,15.112254901960782
2024,OLY,club,8829,0.5329012512377351,1.0,1.2235386258793095,F,16.336764705882356
2024,OLY,club,8855,0.3754693366708385,0.5882352941176471,1.3288917007362375,G,12.533333333333333
2024,OLY,club,9849,0.1927036152515852,0.5882352941176471,0.7265065883543499,G,5.952450980392158
2024,OLY,engine,11199,0.5431034482758622,0.11764705882352941,2.0948409965484576,C,27.07555
2024,OLY,engine,11209,0.15316541865214434,0.7941176470588235,0.4374545366692682,F,0.0
2024,OLY,engine,12201,0.6597066776498397,0.9705882352941176,1.5831558137733386,F,27.408529
2024,OLY,engine,1518,0.21505376344086022,0.9411764705882353,0.39190589478996396,F,0.0
2024,OLY,engine,3108,0.5302428341634527,0.9411764705882353,1.4016295014237008,F,10.264998
2024,OLY,engine,3196,0.6569832402234637,0.8529411764705882,1.4332501840449334,C,25.179616
2024,OLY,engine,3469,0.8047690014903129,0.9411764705882353,3.562017278840472,F,27.623572
2024,OLY,engine,6540,0.5786739365258989,0.8529411764705882,2.292834573125045,F,26.669088
2024,OLY,engine,7200,0.6028482395084022,0.6764705882352942,2.6557768728535365,G,28.613482
2024,OLY,engine,8850,0.16432217104444166,0.4117647058823529,0.36967814771119006,F,0.0
2024,OLY,engine,9863,0.4530581424616158,0.6470588235294118,2.9729787890152513,G,27.165165
2024,OLY,engine,LUO,0.24261275272161742,0.29411764705882354,0.405818286021018,G,0.0
2024,PAN,club,11204,0.3970260223048327,1.0,1.2177000706907444,G,26.37254901960784
2024,PAN,club,11209,0.1531654186521443,0.7941176470588235,0.4374545366692682,F,5.76078431372549
2024,PAN,club,11221,0.5057194461167971,0.11764705882352941,0.5907407744182621,C,0.8142156862745098
2024,PAN,club,11442,0.6258148631029987,0.14705882352941177,0.8344981789878092,F,0.3759803921568627
2024,PAN,club,12712,0.564347888641105,1.0,0.7428289367995907,F,27.25686274509804
2024,PAN,club,12774,0.6500573200071045,0.9705882352941176,1.1340451729345886,G,30.359313725490196
2024,PAN,club,13383,0.490409764603313,0.5,0.9250293452386599,C,8.996078431372549
2024,PAN,club,1926,0.5645406670567583,0.9705882352941176,2.0141866400632273,G,20.943627450980394
2024,PAN,club,2328,0.24,0.11764705882352941,0.9651859489312937,G,1.3480392156862744
2024,PAN,club,3842,0.7726081983544257,0.5,3.699068617860833,C,13.28578431372549
2024,PAN,club,4088,0.3685692347069363,0.9411764705882353,0.7831111814086997,F,17.23676470588235
