season,player_code,club,games,minutes,sum_pir,min_per_game,pir_per_game,ppm
2024,3526,ASV,33,641.6,106,19.44242424242424,3.212121212121212,0.16521197007481297
2024,3583,MAD,24,287.2166666666667,153,11.967361111111112,6.375,0.5326988916613473
2024,3733,MAD,33,611.1833333333333,194,18.52070707070707,5.878787878787879,0.3174170325325189
2024,3842,PAN,17,451.71666666666664,349,26.57156862745098,20.529411764705884,0.7726081983544257
2024,3941,OLY,24,472.4666666666667,347,19.686111111111114,14.458333333333334,0.7344433469733314
2024,4004,ULK,31,686.0666666666667,370,22.131182795698926,11.935483870967742,0.5393061898746477
2024,4007,RED,26,297.0,63,11.423076923076923,2.423076923076923,0.21212121212121213
2024,4058,BAS,22,222.46666666666667,31,10.112121212121211,1.4090909090909092,0.13934671860952952
2024,4088,PAN,32,586.05,216,18.3140625,6.75,0.3685692347069363
2024,4132,MCO,8,191.85,136,23.98125,17.0,0.7088871514203805
2024,4194,ASV,19,384.6666666666667,252,20.24561403508772,13.263157894736842,0.655112651646447
2024,4197,PRS,31,455.6,88,14.696774193548388,2.838709677419355,0.19315188762071991
2024,4233,TEL,14,124.26666666666667,35,8.876190476190477,2.5,0.28165236051502146
2024,4508,MUN,34,821.7166666666667,249,24.16813725490196,7.323529411764706,0.30302415674502564
2024,4512,PRS,23,224.55,8,9.76304347826087,0.34782608695652173,0.03562680917390336
2024,4554,VIR,25,411.85,237,16.474,9.48,0.5754522277528226
2024,4761,PAR,21,481.1166666666667,110,22.91031746031746,5.238095238095238,0.2286347732705165
2024,4790,MCO,16,166.68333333333334,65,10.417708333333334,4.0625,0.38996100389961
2024,4866,RED,34,914.5166666666667,383,26.897549019607844,11.264705882352942,0.4188004592589893
2024,4887,IST,34,718.8166666666666,459,21.141666666666666,13.5,0.6385494678754435
2024,4888,VIR,24,658.3333333333334,369,27.430555555555557,15.375,0.5605063291139241
2024,5145,TEL,23,218.65,60,9.506521739130434,2.608695652173913,0.2744111593871484
2024,5161,PAN,25,274.5,61,10.98,2.44,0.2222222222222222
2024,5216,ULK,13,238.15,168,18.31923076923077,12.923076923076923,0.7054377493176569
2024,5353,PAN,24,326.71666666666664,218,13.613194444444444,9.083333333333334,0.6672448094679386
2024,5460,MUN,26,252.83333333333334,118,9.724358974358974,4.538461538461538,0.46671061305207645
2024,5504,ZAL,34,442.73333333333335,185,13.02156862745098,5.4411764705882355,0.41785875621141394
2024,5670,MIL,13,112.68333333333334,13,8.667948717948718,1.0,0.11536754917911551
2024,5738,VIR,21,274.35,57,13.064285714285715,2.7142857142857144,0.20776380535811917
2024,5763,MCO,3,35.95,16,11.983333333333334,5.333333333333333,0.4450625869262865
2024,5791,MAD,34,812.15,559,23.886764705882353,16.441176470588236,0.6882964969525334
2024,5793,PRS,31,424.06666666666666,107,13.679569892473118,3.4516129032258065,0.25231881779594406
2024,5844,MCO,28,459.7833333333333,234,16.42083333333333,8.357142857142858,0.508935368108167
2024,5928,MAD,33,855.6166666666667,593,25.927777777777777,17.96969696969697,0.6930673783041471
2024,5985,MCO,34,991.2333333333333,580,29.153921568627453,17.058823529411764,0.5851296364798063
2024,6085,MIL,27,454.93333333333334,176,16.849382716049384,6.518518518518518,0.38686987104337633
2024,6240,RED,10,114.3,44,11.43,4.4,0.38495188101487315
2024,6251,BER,32,627.7333333333333,143,19.616666666666667,4.46875,0.227803738317757
2024,6273,VIR,2,2.25,2,1.125,1.0,0.8888888888888888
2024,6372,IST,9,20.016666666666666,16,2.224074074074074,1.7777777777777777,0.7993338884263115
2024,6435,BAR,4,88.1,53,22.025,13.25,0.601589103291714
2024,6436,RED,33,514.45,162,15.589393939393942,4.909090909090909,0.31489940713383224
2024,6509,MIL,27,415.9666666666667,121,15.406172839506175,4.481481481481482,0.29088869300424713
2024,6540,MAD,29,648.0333333333333,375,22.345977011494252,12.931034482758621,0.5786739365258989
2024,6544,PAN,1,4.116666666666666,3,4.116666666666666,3.0,0.7287449392712552
2024,6568,BAR,24,234.33333333333334,93,9.76388888888889,3.875,0.3968705547652916
2024,6590,IST,33,622.7166666666667,268,18.870202020202022,8.121212121212121,0.43037229344538713
2024,6591,PAR,21,418.1333333333333,129,19.91111111111111,6.142857142857143,0.3085140306122449
2024,6640,IST,8,53.88333333333333,7,6.735416666666667,0.875,0.12991030003093101
2024,6661,ULK,1,2.0833333333333335,0,2.0833333333333335,0.0,0.0
2024,6701,MIL,4,31.416666666666668,17,7.854166666666667,4.25,0.5411140583554377
2024,6721,MIL,22,171.21666666666667,60,7.782575757575757,2.727272727272727,0.35043317434050425
2024,6739,VIR,30,708.4666666666667,215,23.615555555555556,7.166666666666667,0.3034722875693987
2024,6760,PAR,30,749.4,293,24.98,9.766666666666667,0.39097945022684816
2024,6835,TEL,24,735.3666666666667,421,30.64027777777778,17.541666666666668,0.5725035129867186
2024,6919,BER,23,438.46666666666664,118,19.06376811594203,5.130434782608695,0.2691196594191881
2024,6961,ULK,32,717.8,249,22.43125,7.78125,0.34689328503761496
2024,7025,BER,29,386.5333333333333,13,13.328735632183907,0.4482758620689655,0.033632286995515695
2024,7027,ASV,33,910.5833333333334,679,27.593434343434346,20.575757575757574,0.7456758488148623
2024,7029,ZAL,34,562.45,238,16.54264705882353,7.0,0.4231487243310516
2024,7032,PRS,28,492.3333333333333,228,17.583333333333332,8.142857142857142,0.46310088016249157
2024,7056,MUN,26,671.0,426,25.807692307692307,16.384615384615383,0.6348733233979136
2024,7109,IST,34,617.1666666666666,234,18.151960784313726,6.882352941176471,0.37915203888738863
2024,7182,ULK,31,399.4666666666667,163,12.886021505376345,5.258064516129032,0.4080440587449933
2024,7200,IST,23,572.2833333333333,345,24.881884057971014,15.0,0.602848239508402
2024,7201,MUN,34,816.8333333333334,327,24.02450980392157,9.617647058823529,0.40032646398694144
2024,7230,BAS,25,610.2833333333333,288,24.41133333333333,11.52,0.4719119534642379
2024,7464,BAR,26,355.1166666666667,127,13.658333333333333,4.884615384615385,0.3576289482329751
2024,7483,PRS,3,25.883333333333333,6,8.627777777777778,2.0,0.23180940115904702
2024,7513,ZAL,30,720.35,134,24.011666666666667,4.466666666666667,0.18602068438953287
2024,7519,TEL,28,685.0,436,24.464285714285715,15.571428571428571,0.6364963503649635
2024,7550,BER,14,190.83333333333331,65,13.63095238095238,4.642857142857143,0.3406113537117904
2024,7579,BAS,15,228.06666666666666,129,15.204444444444444,8.6,0.5656240865244081
2024,7630,MAD,21,301.5,92,14.357142857142858,4.380952380952381,0.30514096185737977
2024,7632,PAR,12,103.33333333333333,24,8.61111111111111,2.0,0.23225806451612904
2024,7639,MUN,24,225.36666666666667,116,9.390277777777778,4.833333333333333,0.5147167578760539
2024,7736,PAR,11,125.96666666666667,20,11.451515151515151,1.8181818181818181,0.15877216194760518
2024,7831,MIL,28,771.55,372,27.55535714285714,13.285714285714286,0.4821463288186119
2024,7853,OLY,33,587.0833333333334,286,17.79040404040404,8.666666666666666,0.4871540099361249
2024,7855,TEL,4,7.85,0,1.9625,0.0,0.0
2024,7866,PAN,32,493.58333333333337,181,15.424479166666668,5.65625,0.36670606111767684
2024,7870,PAR,33,617.6833333333333,355,18.717676767676767,10.757575757575758,0.5747281508863765
2024,7929,MUN,12,102.35,11,8.529166666666667,0.9166666666666666,0.10747435271128482
2024,7947,OLY,27,483.1,158,17.892592592592592,5.851851851851852,0.3270544400745187
2024,796,MIL,30,824.6166666666667,659,27.487222222222222,21.966666666666665,0.7991592052873052
2024,7960,RED,27,349.48333333333335,124,12.943827160493827,4.592592592592593,0.3548094806619295
2024,7975,ZAL,34,866.7,528,25.491176470588236,15.529411764705882,0.6092073381793007
2024,7982,OLY,30,673.3833333333333,260,22.44611111111111,8.666666666666666,0.38610994233101503
2024,7990,TEL,33,574.9,172,17.421212121212122,5.212121212121212,0.29918246651591585
2024,8062,BER,22,419.15,154,19.052272727272726,7.0,0.36741023499940356
2024,8072,BAS,32,462.75,186,14.4609375,5.8125,0.4019448946515397
2024,8099,MCO,34,683.6833333333333,261,20.10833333333333,7.676470588235294,0.38175568611199145
2024,8104,ULK,22,328.1166666666667,128,14.914393939393939,5.818181818181818,0.39010514552750547
2024,8161,MCO,10,42.61666666666667,-5,4.261666666666667,-0.5,-0.11732499022291748
2024,8173,BER,27,559.9333333333334,239,20.738271604938273,8.851851851851851,0.426836528158114
2024,8174,ULK,3,9.716666666666667,0,3.238888888888889,0.0,0.0
2024,8211,BER,23,418.56666666666666,136,18.19855072463768,5.913043478260869,0.3249183722226647
2024,8232,PAR,27,345.18333333333334,128,12.784567901234569,4.7407407407407405,0.3708174400077254
2024,8384,BER,26,533.3166666666666,201,20.512179487179484,7.730769230769231,0.3768867777118035
2024,848,RED,26,475.2166666666667,217,18.277564102564103,8.346153846153847,0.456633816154035
2024,8780,BER,24,522.7333333333333,258,21.780555555555555,10.75,0.4935594949623772
2024,8811,OLY,29,513.8166666666666,264,17.71781609195402,9.10344827586207,0.5138019397320706
2024,8829,OLY,34,555.45,296,16.336764705882356,8.705882352941176,0.5329012512377351
2024,8850,BAS,14,133.88333333333333,22,9.563095238095238,1.5714285714285714,0.1643221710444417
2024,8855,OLY,20,426.1333333333333,160,21.306666666666665,8.0,0.37546933667083854
2024,8962,ULK,34,1059.4833333333333,606,31.16127450980392,17.823529411764707,0.5719769069829634
2024,8967,BER,21,505.9166666666667,203,24.091269841269842,9.666666666666666,0.4012518530719815
2024,8985,MIL,25,560.0666666666666,221,22.402666666666665,8.84,0.3945958814426854
2024,8987,MIL,34,939.9,661,27.644117647058824,19.441176470588236,0.703266304926056
2024,8991,ASV,28,289.26666666666665,90,10.33095238095238,3.2142857142857144,0.3111315971421987
2024,9005,MAD,23,549.35,208,23.88478260869565,9.043478260869565,0.3786292891599162
2024,9035,RED,18,436.8666666666667,298,24.270370370370372,16.555555555555557,0.6821303219899283
2024,9048,RED,34,847.7,326,24.93235294117647,9.588235294117647,0.38457001297628873
2024,9213,MAD,24,349.28333333333336,106,14.553472222222224,4.416666666666667,0.3034785513193682
2024,925,BAR,22,482.93333333333334,268,21.951515151515153,12.181818181818182,0.5549420209828824
2024,9513,IST,11,70.03333333333333,6,6.366666666666666,0.5454545454545454,0.08567348881485007
2024,9549,VIR,34,915.1333333333333,461,26.915686274509802,13.558823529411764,0.5037517301668245
2024,9622,PAN,32,499.31666666666666,268,15.603645833333333,8.375,0.5367335358323041
2024,9664,IST,22,260.43333333333334,107,11.837878787878788,4.863636363636363,0.41085370536285676
2024,9754,MCO,26,584.5333333333333,274,22.48205128205128,10.538461538461538,0.46875
2024,9754,TEL,2,55.13333333333333,29,27.566666666666666,14.5,0.5259975816203144
2024,9783,ULK,34,660.5833333333334,246,19.42892156862745,7.235294117647059,0.37239813296329
2024,9818,ASV,9,117.58333333333334,34,13.064814814814817,3.7777777777777777,0.2891566265060241
2024,9846,IST,33,881.5666666666667,494,26.714141414141416,14.969696969696969,0.5603660150489658
2024,9849,OLY,20,202.38333333333333,39,10.119166666666667,1.95,0.19270361525158528
2024,9862,BAR,32,861.7666666666667,529,26.930208333333333,16.53125,0.6138552585773411
2024,9863,ULK,22,529.7333333333333,240,24.078787878787878,10.909090909090908,0.4530581424616159
2024,9992,BAR,31,556.95,261,17.966129032258067,8.419354838709678,0.46862375437651493
