q_club_greedy,q_club_actual,club_used,club_top6,lp_free,lp_cap,q_free,q_cap,n_free,n_cap,top6_cap,lp_free_shape,lp_cap_shape,q_free_shape,q_cap_shape,n_free_shape,n_cap_shape,top6_cap_shape,bind_free,bind_cap,q_cap_plan,plan_used,clipped,q_cap_shape_plan,plan_used_shape,clipped_shape,top6_plan_shape,adv_cap_A,adv_cap_B,adv_cap_C,adv_cap_D,adv_free_A,adv_free_D,adv_cap_E,adv_cap_F,adv_cap_E_shape,adv_cap_F_shape,season,club,budget,secs
116.4923567338546,101.82499607843138,199.75686274509803,136.8549019607843,132.96100634840877,129.02033258416316,115.32281331581845,120.38291630863581,12,12,164.873356,129.02033258416316,126.81133382784549,122.56862977900637,117.63512476495482,12,12,143.388038,"4,8","5,8",105.43649203343155,161.8050030117647,38.19499648823529,109.05869777716723,172.00984664705885,27.99015355294117,132.89512382352942,0.03339755228465169,0.1822530905467461,0.00980981124547986,0.15526765819215527,-0.010039657972652827,0.20371848268569592,-0.0949063527462316,0.03546767585650956,-0.06381241795692028,0.07104053009895561,2024,PAN,19.010586532359113,51.48432636260986
100.8873786847468,88.52941176470587,200.0,133.2877450980392,122.48670308080051,119.8219860846183,118.24804193689268,115.50217857561992,12,12,162.372668,119.8219860846183,116.11352377665774,116.04984552107852,106.80791406271402,12,12,145.324561,8,"4,6,8",103.4993766891449,169.61009424117648,30.389906058823527,101.06275273218604,169.64799264705883,30.352006352941174,141.32667276470588,0.14486251978596343,0.30467577128607237,0.0586845991555367,0.2064681322698596,0.1720796345239033,0.3108620424307875,0.02589023561173165,0.1690959493126003,0.0017383150372778378,0.14157262222402855,2024,PAR,13.663122369446011,218.28077578544617
101.07963265572403,86.94117647058823,199.99999999999997,133.353431372549,121.69778873499854,118.54662981656284,118.7562431988717,101.8446159540593,12,12,162.09018,118.54662981656284,115.93447058130022,115.01781131978315,101.29871382678907,12,12,144.25570199999999,"5,6,7,8","5,8",92.48055402178744,159.9371953529412,40.062804647058826,91.27881224946172,157.04896408235294,42.95103611764706,128.2576070588235,0.0075681250340589035,0.17141980461367257,0.0021674116269418953,0.16514082209432623,0.17487806473687928,0.3229382898757196,-0.08507231781525104,0.06371408550093816,-0.09696137736910637,0.04989161585984392,2024,PRS,13.287523895807656,203.0632541179657
102.70310886657074,86.61368872549019,194.47303921568627,120.92598039215684,124.84858560093045,122.07234139542669,115.44978125707206,120.67805430117049,12,12,162.788647,122.07234139542669,118.87213149738209,120.29372701519226,118.45016193020739,12,12,145.32456100000002,"4,5,6,7,8","6,7,8",106.48413996372781,172.69126864705882,27.308732352941174,113.51370746960991,185.22654970588235,14.773449294117645,141.32667276470588,0.17501851339234853,0.3932907843659965,0.15332596293744927,0.3675686103800333,0.12411184560207889,0.3888535263339976,0.036815157193238246,0.22941467486986045,0.10526067538115158,0.3105746809765315,2024,RED,14.64856929308144,241.9946572780609
103.96548827991204,92.38235294117648,200.0,126.76127450980394,127.83323361519413,125.27100752895957,131.3922840605706,122.7114445930332,12,12,164.326831,125.27100752895957,121.94248662431733,122.92213903697527,116.35611276886172,12,12,145.32456100000002,"4,5,6,8","4,5,6,7,8",110.53138330673566,172.69126804705883,27.308732352941174,107.51953323068416,176.68915488235294,23.310844117647058,136.20866,0.18030941443424364,0.3282996231019193,0.11918016924606478,0.25950583703957286,0.2638067327382323,0.3305803015782103,0.063154563456153,0.19645559771697307,0.03418485316207409,0.1638535911630885,2024,TEL,16.008862304633407,166.21498799324036
96.2430708049876,87.28462205882353,198.22205882352944,127.64460784313725,134.55885808593922,129.02033258416316,127.30641537431462,122.97727989758809,12,13,164.873356,129.02033258416316,128.06735766123305,125.26450187095672,127.09495483602521,12,12,145.32456100000002,"5,6,8","4,5,6,7,8",105.43649203343153,161.8050030117647,38.19499648823529,109.55456632990925,168.60990058823526,31.3900994117647,136.91336976470586,0.27777801424032544,0.40892263719387234,0.3205621326604511,0.4560978994715976,0.3227592834425357,0.43512681748839444,0.09552294156399155,0.20796183275417013,0.13831120945729225,0.2551416703858487,2024,ULK,21.17607053510112,15.70969533920288
100.32940087886014,83.09292892156864,188.61519607843135,124.1485294117647,125.74889507017159,122.95811016100836,128.896429023615,118.60158259688673,12,12,162.788647,122.95811016100836,119.61190063461464,122.29688447427726,109.5849366792715,12,12,144.255702,"4,8","4,5,8",106.75238589811397,172.6912675135588,27.308732352941174,101.10403306267825,176.97148868235294,23.028511117647056,135.051183,0.18212190602123512,0.4273366474881959,0.09225148081554568,0.31882385302254335,0.28473237051666755,0.4718085649587971,0.06401897113896937,0.2847349020381442,0.0077208891614275466,0.2167585662807756,2024,VIR,14.966382829156883,242.30865836143494
93.63259775687106,75.97058823529412,200.73529411764707,122.65245098039216,124.25936377262502,121.52513546303547,119.32210327469701,113.97878635453176,12,12,163.044664,121.52513546303547,118.41466396445544,117.18933243795519,117.65567616866241,12,12,143.56674700000002,8,"5,8",102.33781260255718,170.37187651176473,29.62812358823529,114.98697575501085,196.0021129647059,3.9978882352941163,139.56885876470588,0.21729813211518656,0.5003014851157879,0.25656746675095277,0.5487003444578096,0.2743649768698291,0.5425618671662704,0.09297205304813083,0.3470714783147286,0.2280656364313327,0.5135722708750945,2024,ZAL,14.373159542520888,220.0677580833435
83.88323461171942,72.80171403508771,188.50701754385963,104.89035087719297,123.3967368516099,118.95195331432024,112.57738539674243,119.12730049050191,12,12,163.765418,118.95195331432024,116.65275067251808,105.4009783804909,117.17180952136813,12,12,145.32456100000002,"4,5,8","5,6,8",115.21684777856493,196.73206705263158,3.267932947368422,114.37551620579075,198.93088832105263,1.0691105789473703,144.25545042105264,0.4201562569912929,0.6363254913625658,0.3968441973385457,0.6094649840922108,0.34207253592262066,0.44778154989169017,0.3735384467692886,0.5826117462431544,0.36350865265526155,0.5710552659607164,2025,ASV,12.653199353556696,147.0997154712677
101.95399526052351,91.07894736842104,202.63157894736844,129.87456140350878,139.1608089016284,128.87870782677456,127.92735511299112,135.30038876265536,12,12,164.718795,128.87870782677456,126.77367341529748,126.79436688221915,128.20200004124646,12,12,145.324562,"4,5,8","5,6,7,8",121.10719230430468,170.93001815789475,29.069982842105265,120.76469241793485,174.35562660526315,25.644373894736844,139.24110442105263,0.32707294517416075,0.48552868332300037,0.25744949684072016,0.40759202587904264,0.25475568452317887,0.39213693774178804,0.18786117203979025,0.32969468580282535,0.1845018148562425,0.3259342131989382,2025,BAR,18.840149659585016,66.672367811203
104.35555433358081,92.47368421052632,202.63157894736844,107.434649122807,137.80052393481222,127.16712540451601,125.37905109151069,128.465334185904,12,12,165.2964,127.16712540451601,125.66229859607691,123.0586516716359,121.97237367376185,12,12,145.324563,"4,5,8","5,6,7,8",120.59029601450634,172.42623868421055,27.573762315789477,109.86946330279414,171.05197718421053,28.948024315789475,135.937455,0.2310349459239549,0.38920964685951964,0.16881534914631824,0.31899550358649686,0.20146025664073997,0.33074239144057027,0.1555714191218791,0.30404987152852603,0.05283771433562312,0.18811599473710228,2025,BAS,17.441834766054342,80.07588362693787
112.98495427241697,94.76315789473684,201.31578947368422,131.165350877193,137.80052393481222,127.16712540451601,125.37905109151069,128.465334185904,12,12,165.2964,127.16712540451601,125.66229859607691,121.69789874978383,121.97237367376185,12,12,145.324563,"4,5,8","5,6,7,8",120.59029601450634,172.42623868421055,27.573762315789477,109.86946330279414,171.05197718421053,28.948024315789475,135.937455,0.13701275548744674,0.3556464035168987,0.07954527626462005,0.28712863082559026,0.1096968786588206,0.2842322000810291,0.06731287179841838,0.2725440845740741,-0.027574388020825236,0.1594111650947454,2025,DUB,17.37370256743635,92.3428225517273
110.0969663196915,95.6578947368421,201.31578947368422,143.26184210526316,139.1608089016284,128.94235359816747,127.9237671143559,126.08806233486406,12,12,161.896613,128.94235359816747,126.77367341529748,127.04046112160066,128.20200004124646,12,12,145.324562,"4,5,8","5,6,7,8",115.59409461329753,170.93001815789472,29.069982842105265,120.76469241793485,174.35562660526315,25.644373894736844,139.24110442105263,0.14524556443034764,0.3181145443534621,0.1644462543044365,0.34021348048620803,0.1619190917840574,0.3280708452877099,0.04992987979018304,0.2084114430000843,0.0968939150173056,0.26246445993989687,2025,HTA,18.919579862823614,65.99363470077515
91.85436212782773,82.8157894736842,203.28947368421052,123.79561403508771,138.22877722323065,127.78680959237222,127.38766993006583,124.03657207883221,12,12,165.56486900000002,127.78680959237222,125.87612981765604,124.82987149726688,116.03228292447442,12,12,143.22266,"4,5,8","4,5,8",114.07377768871316,172.42623818421052,27.573762315789477,105.92684418111713,170.98198795789475,29.018009842105265,130.17906489473685,0.35036125890481506,0.4977406224962264,0.2632201698053256,0.4010888945440192,0.38684398845194434,0.5073197066717958,0.24189831648892324,0.37743995938071206,0.15320428695270505,0.27906580199633035,2025,IST,17.664539964542104,64.04237031936646
119.0759325037891,100.0817298245614,189.61754385964912,125.28859649122808,138.39876526342815,128.1205296918949,124.33942947986412,123.10256381181442,12,12,165.56486900000002,128.1205296918949,126.17126569900829,122.55672618907494,118.58990248782975,12,12,145.324562,8,"5,6,7,8",115.4153335729591,172.42623808421052,27.573762315789477,107.93109032219837,168.48664507894736,31.513355421052633,133.37212289473683,0.0338156605063511,0.2300203446483935,-0.004081681375402102,0.1849305831914807,0.04420286169841692,0.22456642589922393,-0.030741719622590535,0.15321081855076635,-0.09359441448200367,0.07842950467979048,2025,MAD,17.772940762715002,75.48493075370789
110.94063957944178,103.07894736842105,201.31578947368422,145.32456140350877,136.38665617812651,126.61386191283633,124.41126691515007,113.30477854720581,12,12,164.76505500000002,126.61386191283633,124.83826209606997,121.61533276615714,117.71565086251417,12,12,145.32456200000001,"4,5,8","5,6,7",103.33634302598705,170.93001775789475,29.069982842105265,107.72931484242956,171.0519766842105,28.948024315789475,135.937454,0.021309945361105864,0.09920387663870844,0.06106879596832471,0.14199508112727544,0.1214219368733882,0.17982707304415912,-0.06854383192923175,0.0024970730118734075,-0.028946333365174715,0.04511461935469052,2025,MCO,16.64519013186443,79.92048811912537
102.92664356297863,93.60526315789474,201.3157894736842,129.9780701754386,139.0357227422993,128.54891827699507,128.92076713136228,129.92551883978985,12,12,162.882093,128.54891827699507,126.17126569900829,126.44243856227241,118.58990248782975,12,12,145.324562,"4,5,6,8","5,6,7,8",119.28949428381914,170.93001865789472,29.069982842105265,107.93109032219837,168.48664507894736,31.513355421052633,133.37212289473683,0.2623118207511661,0.38801510146528373,0.15217885653938668,0.2669148986610994,0.25254999744044326,0.35080479768522665,0.15897585070699827,0.2743887497287396,0.048621489888161395,0.15304510324530174,2025,MIL,18.11575292695087,58.75821256637573
93.97243664141058,82.9736842105263,200.6578947368421,115.92807017543858,123.80110831525424,119.1287189616308,115.38173536038249,118.92979038058233,12,12,161.125998,119.1287189616308,116.65275067251808,105.93031810124745,117.17180952136813,12,12,145.32456100000002,"5,8","5,6,8",112.21543885984256,196.7320675526316,3.267932947368422,114.37551620579075,198.93088832105263,1.0691105789473703,144.25545042105264,0.26558163894809406,0.43334349332766564,0.24687422939222103,0.41215628347985733,0.22782530158995073,0.27667367200996007,0.19413141630077613,0.3524220351011793,0.21711770273911557,0.37845531741834737,2025,MUN,12.730885465643025,132.67354130744934
124.96879873559902,106.4736842105263,201.9736842105263,128.08377192982456,143.19848880745866,129.62163871183316,129.76378453738326,140.1726136325172,12,12,165.016572,129.62163871183316,129.32224174691,134.23411181818915,135.31322293033904,12,12,145.32456200000001,"4,5,8","4,5,6,7,8",124.73892760399002,170.93001837789473,29.069982842105265,119.54446605879868,170.87122534421053,29.128774315789475,135.937454,0.12166088696335664,0.31650007860495655,0.08277605529861964,0.27086071956324376,0.0383694638205585,0.2607257165326713,-0.001839428192755177,0.1715470214907615,-0.04340549586522635,0.12276067974155969,2025,OLY,25.26467729042303,1.8223495483398438
112.10958356759087,99.60526315789474,201.9736842105263,117.03201754385964,131.38935963501237,123.82390449107838,116.27074993428695,114.96604083814563,12,12,164.487334,123.82390449107838,120.98561396725155,114.04593171190474,122.49263658098833,12,12,145.324561,"5,6,8","5,6,7,8",112.4441871896169,198.93088872105264,1.0691105789473703,112.53284927589065,169.98286460526313,30.017134894736845,134.8683424210526,0.025479153339576843,0.15421652624822557,0.09261521346333002,0.22978076356078114,0.0371169549852739,0.14497897095175172,0.002984612121266883,0.12889804840302288,0.0037754641024474456,0.12978818295478067,2025,PAM,14.628183706269548,30893.965198516846
109.09160299643439,96.76315789473682,200.00000000000003,132.5456140350877,143.19848880745866,129.6088212016383,129.55767286730105,140.1726136325172,12,12,165.016572,129.6088212016383,129.2290950518623,136.02461311386352,124.67409860090764,12,12,145.32456200000001,"4,5,8","4,5,6,8",123.47840657556685,170.93001755789476,29.069982842105265,116.01677717447008,169.35687868421053,30.643121315789475,134.42310700000002,0.28490745192458733,0.4486155338688209,0.142838634472926,0.2884459469226248,0.18760444716845526,0.40574797343671887,0.13187819395781264,0.2760890535413494,0.06348035951274844,0.19897675622242694,2025,PAN,22.992347467289513,31.185622453689575
95.06384554701992,84.18421052631578,202.63157894736844,118.1171052631579,139.09788653170415,128.72374748851826,122.87367856785636,124.5118701552751,12,12,164.723313,128.72374748851826,126.47244061207809,125.57433855127482,122.11021708378237,12,12,145.324562,"4,5,8","4,5,6,7,8",114.08688186781724,170.93001805789476,29.069982842105265,110.68853065037743,173.4953482631579,26.504651736842106,135.937454,0.3097710221883436,0.47904065829961073,0.2845074421419753,0.45051211290519877,0.29253848148906725,0.4916614144884164,0.200108003324863,0.3552052238127714,0.1643599100525479,0.31483718809451156,2025,PAR,18.586977550651042,2526.1575815677643
107.80950300522156,89.39473684210526,200.0,102.93508771929824,124.80637447720434,119.83781786841044,117.60120412876961,126.27931773561538,12,12,160.050205,119.83781786841044,117.23129566834635,109.243518499891,111.44309862753182,12,12,145.32456100000002,"4,6,7,8","4,6,7,8",120.2401057818777,198.93088992105262,1.0691105789473703,107.85270432773723,194.2886939736842,5.71130552631579,142.05662805263157,0.17131898594782746,0.4126034954234279,0.033703852823941505,0.2466404909762172,0.09082410038634348,0.22203523785571333,0.11530154977204643,0.34504681180787533,0.0004007190582593356,0.20647711641272148,2025,PRS,12.931895735877134,231.23349022865295
108.98102429883407,89.88187017543859,193.05614035087717,140.96798245614033,139.09788653170415,128.73676755459113,122.87367856785636,123.30004095593907,12,12,164.723313,128.73676755459113,126.47587553624514,127.03678594322176,125.8754265034472,12,12,145.32456100000002,"4,8","4,6,7,8",114.18862394797851,170.5196965789474,29.480304421052633,117.27562139560712,173.49534726315792,26.504651736842106,135.937453,0.13138999884825076,0.37180101743846916,0.1550215031773552,0.40045402101395444,0.12747773622431358,0.41337497423297087,0.04778446231946587,0.2704299957833105,0.0761104710672258,0.3047750471446491,2025,RED,18.706860229596735,89.98906993865967
106.10400301007697,96.39473684210526,201.97368421052633,128.12324561403508,131.38935963501237,123.82390449107838,116.27074993428695,114.96604083814563,12,12,164.487334,123.82390449107838,121.21805580558393,122.20671663425587,118.93543217278496,12,12,145.32456,"5,8","4,5,6,8",112.4441871896169,198.93088872105264,1.0691105789473703,111.92938264060894,195.99711673684212,4.002882763157896,144.25544942105265,0.08352218179013482,0.19265890031382304,0.12093256426422827,0.23383740719787838,0.09581869331776693,0.2677737461375165,0.0597544296131578,0.16649716440225015,0.0549025434033692,0.16115657667025385,2025,TEL,14.66307797283456,242.54950332641602
98.6571232923133,83.10526315789473,200.0,124.21842105263157,134.3360037224273,125.76243822134711,120.02540538115643,121.80054146278462,12,12,164.529087,125.76243822134711,123.03361156288344,128.57841752551195,111.01149905234192,12,12,145.32456200000001,"4,5,6,8","4,5,6,8",112.46306017698197,170.31771957894736,29.682281421052636,103.80091497683185,170.30636760526315,29.693632894736844,133.43598042105262,0.23458436044095055,0.4656176616801191,0.12522538006124062,0.33579384546833224,0.21659137602796896,0.5471753850441592,0.13993857132609433,0.353260382116946,0.05213806680008193,0.24902937590867968,2025,ULK,15.608660247407093,192.51841378211975
102.27171495904284,85.94736842105263,200.0,123.22675438596494,129.43451852480268,122.64920521967994,117.56150773226794,111.51004224065808,12,12,163.082467,122.64920521967994,119.26597753608226,123.78029045046732,115.19228729905136,12,12,145.32456,"4,5,8","4,5,6,8",101.82692209832572,169.86090657894735,30.139093421052635,109.72066959127842,182.67639627894738,17.323603421052635,141.69011831578948,0.09033120531238725,0.29742241431261696,0.12633573559593558,0.3402654370373397,0.149501675799103,0.44018709036061177,-0.004349128797686119,0.18475904462228332,0.07283494400400636,0.27660301422797917,2025,VIR,14.071734366636068,242.17277908325195
112.43852828772614,96.76315789473685,201.31578947368422,126.97236842105262,122.53686649548038,118.34522810408465,114.59386203855597,113.81173343719328,12,12,161.137507,118.34522810408465,115.97865087875725,101.05287214382466,114.28756872130536,12,12,145.32456100000002,"4,5,6,7,8","4,5,6,7,8",109.28794960269373,196.73206605263158,3.267932947368422,111.8553400701068,194.28869397368422,5.71130552631579,142.0566280526316,0.012212941332290894,0.17618870563321853,0.016444900709190913,0.1811062310061473,0.019168996461020882,0.04433210265578924,-0.028020454669863692,0.12943760807787918,-0.005186729375601384,0.15597033523634973,2025,ZAL,12.461861089280905,185.40185832977295
