season,club,budget,q_club,pool_err,pool_ppm,sel_err_free,sel_err_w_free,q_true_free,q_pred_free,sel_err_cap,sel_err_w_cap,q_true_cap,q_pred_cap,bias_free,bias_w_free,adv_free,adv_ideal_free,curse_pp_free,bias_cap,bias_w_cap,adv_cap,adv_ideal_cap,curse_pp_cap
2024,ZAL,12.483317044972704,93.63259775687106,0.055687800635497366,0.37247083548924453,0.005462514337045016,-0.00446428583356549,121.79470396879354,120.83737311498149,0.0921982042215413,0.10079444285287527,102.44803632601104,111.43491705158186,-0.13484354079019606,-0.16149475539488195,0.30077245410886677,0.2905481211655696,-0.010224332943297165,0.09802218081876699,0.1211011384505577,0.09414924695382676,0.1901295031986272,0.09598025624480044
2025,ASV,13.265329581029935,83.88323461171942,0.058787645432627725,0.3757195062035727,0.2022980458881627,0.2041029592157598,119.3989197998108,113.04252501132906,0.054523318522905685,0.019796872507318656,114.66177881694524,116.33542984399178,0.38196153802506605,0.386765423098361,0.42339432131446975,0.3476176203097414,-0.07577670100472833,-0.011349761828473016,-0.10377628066024087,0.3669212846606862,0.3868734364201356,0.01995215175944942
2025,BAR,25.901019889980155,101.95399526052351,0.058787645432627725,0.3757195062035727,0.06891258175644999,0.0686267929836045,127.38380491813777,138.1635957664399,0.07607617228562578,0.09322594483379872,120.00932317920575,121.65211758406959,0.026948125281353794,0.026187481321892598,0.24942435647208683,0.3551562684070382,0.10573191193495135,0.04601445111990213,0.09165959933555219,0.17709289246140258,0.19320598739864359,0.016113094937241
2025,BAS,18.682495303404504,104.35555433358081,0.058787645432627725,0.3757195062035727,0.23421941997021148,0.1485415303138537,125.01753917495576,129.87433192204335,0.13957525764371095,0.1370144450716899,102.09646062001002,117.41666891852762,0.4669221896680848,0.23888534771094755,0.1979960240096783,0.24453684091303596,0.04654081690335765,0.21502107523613856,0.2082053189878229,-0.02164804478302529,0.12515974514586858,0.14680778992889387
2025,DUB,19.609834159046788,112.98495427241697,0.058787645432627725,0.3757195062035727,0.25116188855104654,0.16725160252384208,118.44362135567823,129.46320431894506,0.1317499771288248,0.14042765878980337,108.71895085910504,120.72877811590499,0.512015585941355,0.28868332705740946,0.0483132211577475,0.1458446405775191,0.09753141941977161,0.19419362181495192,0.21728979201026996,-0.03775726990185091,0.06853854031588091,0.10629581021773182
2025,HTA,23.424579304304995,110.0969663196915,0.058787645432627725,0.3757195062035727,0.06596696921398656,0.06982482434068911,125.41102215470913,135.58118878833434,0.12198029862412892,0.12699840801956633,112.90701777868966,120.7885369381701,0.019108200832854635,0.029376113632176473,0.1390960745507719,0.23147070551102766,0.09237463096025578,0.16819103652622733,0.1815470356494629,0.025523423150811686,0.09711049246745995,0.07158706931664827
2025,IST,23.30049961167983,91.85436212782773,0.058787645432627725,0.3757195062035727,0.07733726997249747,0.07173252494234646,124.79109247894664,135.95501705964907,0.12198029862412892,0.12699840801956633,112.90701777868966,120.7885369381701,0.04937093824939494,0.03445357320017589,0.35857557102495585,0.48011497668939596,0.1215394056644401,0.16819103652622733,0.1815470356494629,0.22919603558472623,0.31500055239702784,0.08580451681230161
2025,MAD,23.63641824224325,119.0759325037891,0.058787645432627725,0.3757195062035727,0.06596696921398656,0.06982482434068911,125.41102215470913,135.58118878833434,0.12084349211898882,0.12699840801956633,113.27094987751323,120.93293857169907,0.019108200832854635,0.029376113632176473,0.05320209985102098,0.1386111864714561,0.08540908662043512,0.16516535783142952,0.1815470356494629,-0.04875025963866508,0.015595141930556666,0.06434540156922175
2025,MCO,24.86130599918853,110.94063957944178,0.058787645432627725,0.3757195062035727,0.07760871315585845,0.07158330682676566,126.31061911896856,137.50824237217762,0.11396598248421856,0.12983850817645926,112.00473835931234,120.71684107167033,0.05009340056204874,0.034056420236017695,0.1385423736314475,0.23947583945296658,0.10093346582151907,0.1468604534513948,0.18910613255553116,0.009591604879009008,0.08812101254588556,0.07852940766687655
2025,MIL,24.61888570474433,102.92664356297863,0.058787645432627725,0.3757195062035727,0.049072481011686216,0.07071492153994396,121.62573018912789,134.33579978625468,0.10496911042230805,0.12151899442641594,113.25127332296452,122.34658995185877,-0.025857492785263135,0.03174516071266684,0.18167391822806,0.3051605991995403,0.1234866809714803,0.1229147388601598,0.16696324773672797,0.10031056490896328,0.18867754467284747,0.08836697976388419
2025,MUN,14.338965331633975,93.97243664141058,0.058787645432627725,0.3757195062035727,0.01895354150320498,-0.02638224068571996,123.82909412503027,117.51274386048182,0.07523856645471222,0.05358805059704391,120.72894989973253,118.13805917196439,-0.10602085670750294,-0.22668476007258687,0.31771717910805797,0.250502254282271,-0.06721492482578695,0.04378511296448644,-0.013839033506997538,0.2847272478463245,0.25715649603476187,-0.027570751811562655
2025,OLY,36.92842814182646,124.96879873559902,0.058787645432627725,0.3757195062035727,0.07788239055219637,0.06676014220104096,131.14489761206838,142.9051216579009,0.036476160328017794,0.03558842091212289,140.61654038626128,131.4369860090761,0.05082180936654034,0.021219278309424706,0.04942112702496515,0.1435264090219064,0.09410528199694124,-0.05938335576466211,-0.06174612746332902,0.1252131876835012,0.05175841761239974,-0.07345477007110146
2025,PAM,15.383064203183286,112.10958356759087,0.058787645432627725,0.3757195062035727,0.04400960713135945,0.012186020656029169,119.92341439800423,122.96741317043869,0.06332883425244047,0.03827831672775832,115.15816756615872,121.5544080286861,-0.039332635269836706,-0.12403301933264232,0.06969815230561793,0.09685014659163049,0.02715199428601256,0.012086646407312789,-0.05458680842020756,0.027192893787977068,0.08424636110971662,0.05705346732173955
2025,PAN,32.122246757907426,109.09160299643439,0.058787645432627725,0.3757195062035727,0.06655760262518041,0.05460502410506459,133.57268566339283,141.3286482015183,0.10728482096310352,0.10622120290717263,120.40540694637552,126.39732139329739,0.020680207080711867,-0.011132297521164371,0.22440849702940557,0.29550436806889313,0.07109587103948756,0.1290781413520729,0.12624725810441262,0.10370920986751764,0.15863474292726853,0.0549255330597509
2025,PAR,20.88520758133475,95.06384554701992,0.058787645432627725,0.3757195062035727,0.06477951560255756,0.04934307222765598,123.05191118835019,133.9379626281068,0.10139359831434913,0.10003605571785859,120.19593746051571,122.71721934895517,0.01594772182704645,-0.02513729803491884,0.29441335431236015,0.40892641000788443,0.11451305569552428,0.1133982989390937,0.10978511789824831,0.26437066340920423,0.2908926484386485,0.02652198502944425
2025,PRS,12.943051345800665,107.80950300522156,0.058787645432627725,0.3757195062035727,0.01373876256216871,-0.026129880732345834,121.29262290439866,115.23243544330202,0.041152507300855644,0.010329058351804473,114.68626261952402,115.03596907805864,-0.11990030362184759,-0.22601308892108324,0.12506429881718373,0.06885230180238322,-0.05621199701480051,-0.04693697782679666,-0.12897543587893298,0.06378621014484587,0.06702995442328574,0.003243744278439875
2025,RED,23.834728690538594,108.98102429883407,0.058787645432627725,0.3757195062035727,0.06358838870703427,0.04719703596614543,125.63362606788601,136.14654133489762,0.12084349211898882,0.12699840801956633,113.27094987751323,120.93293857169907,0.012777466155311633,-0.030849102256091696,0.1528027642994918,0.2492683218096179,0.09646555751012609,0.16516535783142952,0.1815470356494629,0.03936396823465227,0.10966968194473892,0.07030571371008665
2025,TEL,15.907318340947885,106.10400301007697,0.058787645432627725,0.3757195062035727,0.23031222722337283,0.20927565567235143,117.56412473138165,122.49587386010302,0.04661609424903029,0.02139124922064458,114.4543064203687,118.80784928907774,0.45652296183368635,0.4005328649564075,0.10800838230595589,0.15448871281952736,0.04648033051357148,-0.032395313478887175,-0.09953275141302084,0.07869923069253737,0.11973013193285698,0.041030901240319606
2025,ULK,19.23597216720539,98.6571232923133,0.058787645432627725,0.3757195062035727,0.23008268053222478,0.12734728047332378,124.27348671553789,129.3378776888885,0.11725671704967634,0.13785008249707667,109.10135475502742,120.84203272620508,0.4559120095478508,0.18247558060919256,0.25965041923354404,0.31098367125170023,0.051333252018156195,0.155618940863211,0.21042941811387153,0.10586393677594552,0.22486880514607788,0.11900486837013236
2025,VIR,15.11244425525697,102.27171495904284,0.058787645432627725,0.3757195062035727,0.044884176438822,0.0220934052671107,114.97058408898779,118.16514847339612,0.06870110478301932,0.049625531794282085,107.48780250951957,118.60622854995563,-0.03700491660465596,-0.09766392098267933,0.12416794941817999,0.15540399924571702,0.031236049827537027,0.02638526663297665,-0.024385514957483773,0.0510022497673539,0.1597168249056382,0.10871457513828431
2025,ZAL,14.746027802402827,112.43852828772614,0.058787645432627725,0.3757195062035727,0.018572685205759484,-0.02030926517472683,123.51328652585757,116.8662106129199,0.1358404625428246,0.07787933583008899,110.1701681624443,117.67305192057734,-0.1070345285854787,-0.2105211715159079,0.09849611522654866,0.039378693341338256,-0.05911742188521041,0.20508069407620286,0.050813679040440846,-0.020174224617003134,0.046554537066300306,0.06672876168330344
